attribute,gpkg,spatialite,notes
SAMPLE_F1_recdat,None,None,Feature 1 - recdat
SAMPLE_F1_recind,None,None,Feature 1 - recind
SAMPLE_F1_rver,1,1,Feature 1 - rver
SAMPLE_F1_scamax,nan,nan,Feature 1 - scamax
SAMPLE_F1_scamin,259999,259999,Feature 1 - scamin
SAMPLE_F1_sordat,201305,201305,Feature 1 - sordat
SAMPLE_F1_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 1 - sorind
SAMPLE_F1_status,None,None,Feature 1 - status
SAMPLE_F1_txtdsc,None,None,Feature 1 - txtdsc
SAMPLE_F1_veracc,nan,nan,Feature 1 - veracc
SAMPLE_F1_verdat,nan,nan,Feature 1 - verdat
SAMPLE_F1_verlen,nan,nan,Feature 1 - verlen
SAMPLE_FEATURE_2_SEPARATOR,--- FEATURE 2 ---,--- FEATURE 2 ---,Feature 2 sample
SAMPLE_F2_agen,550,550,Feature 2 - agen
SAMPLE_F2_buishp,nan,nan,Feature 2 - buishp
SAMPLE_F2_colour,None,None,Feature 2 - colour
SAMPLE_F2_colpat,None,None,Feature 2 - colpat
SAMPLE_F2_condtn,nan,nan,Feature 2 - condtn
SAMPLE_F2_conrad,nan,nan,Feature 2 - conrad
SAMPLE_F2_convis,nan,nan,Feature 2 - convis
SAMPLE_F2_dsid_dsnm,US3CA52M,US3CA52M,Feature 2 - dsid_dsnm
SAMPLE_F2_dsid_edtn,31,31,Feature 2 - dsid_edtn
SAMPLE_F2_dsid_updn,0,0,Feature 2 - dsid_updn
SAMPLE_F2_elevat,nan,nan,Feature 2 - elevat
SAMPLE_F2_fidn,133656843,133656843,Feature 2 - fidn
SAMPLE_F2_fids,1764,1764,Feature 2 - fids
SAMPLE_F2_functn,None,None,Feature 2 - functn
SAMPLE_F2_geometry,"POLYGON ((-121.818437 36.86594, -121.8192782 36.86...","POLYGON ((-121.818437 36.86594, -121.8192782 36.86...",Feature 2 - geometry
SAMPLE_F2_grup,2,2,Feature 2 - grup
SAMPLE_F2_height,nan,nan,Feature 2 - height
SAMPLE_F2_inform,None,None,Feature 2 - inform
SAMPLE_F2_lnam,022607F7710B06E4,022607F7710B06E4,Feature 2 - lnam
SAMPLE_F2_natcon,None,None,Feature 2 - natcon
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_nobjnm,None,None,Feature 2 - nobjnm
SAMPLE_F2_ntxtds,None,None,Feature 2 - ntxtds
SAMPLE_F2_objl,12,12,Feature 2 - objl
SAMPLE_F2_objnam,None,None,Feature 2 - objnam
SAMPLE_F2_picrep,None,None,Feature 2 - picrep
SAMPLE_F2_prim,3,3,Feature 2 - prim
SAMPLE_F2_rcid,236,236,Feature 2 - rcid
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1,Feature 2 - rver
SAMPLE_F2_scamax,nan,nan,Feature 2 - scamax
SAMPLE_F2_scamin,259999,259999,Feature 2 - scamin
SAMPLE_F2_sordat,201305,201305,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 2 - sorind
SAMPLE_F2_status,None,None,Feature 2 - status
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_veracc,nan,nan,Feature 2 - veracc
SAMPLE_F2_verdat,nan,nan,Feature 2 - verdat
SAMPLE_F2_verlen,nan,nan,Feature 2 - verlen
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550,Feature 3 - agen
SAMPLE_F3_buishp,nan,nan,Feature 3 - buishp
SAMPLE_F3_colour,None,None,Feature 3 - colour
SAMPLE_F3_colpat,None,None,Feature 3 - colpat
SAMPLE_F3_condtn,nan,nan,Feature 3 - condtn
SAMPLE_F3_conrad,nan,nan,Feature 3 - conrad
SAMPLE_F3_convis,nan,nan,Feature 3 - convis
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_elevat,nan,nan,Feature 3 - elevat
SAMPLE_F3_fidn,18685515,18685515,Feature 3 - fidn
SAMPLE_F3_fids,50,50,Feature 3 - fids
SAMPLE_F3_functn,7,7,Feature 3 - functn
SAMPLE_F3_geometry,Point(1),Point(1),Feature 3 - geometry
SAMPLE_F3_grup,2,2,Feature 3 - grup
SAMPLE_F3_height,nan,nan,Feature 3 - height
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,0226011D1E4B0032,0226011D1E4B0032,Feature 3 - lnam
SAMPLE_F3_natcon,None,None,Feature 3 - natcon
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_nobjnm,None,None,Feature 3 - nobjnm
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,12,12,Feature 3 - objl
SAMPLE_F3_objnam,None,None,Feature 3 - objnam
SAMPLE_F3_picrep,None,None,Feature 3 - picrep
SAMPLE_F3_prim,1,1,Feature 3 - prim
SAMPLE_F3_rcid,279,279,Feature 3 - rcid
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1,Feature 3 - rver
SAMPLE_F3_scamax,nan,nan,Feature 3 - scamax
SAMPLE_F3_scamin,259999,259999,Feature 3 - scamin
SAMPLE_F3_sordat,201305,201305,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 3 - sorind
SAMPLE_F3_status,None,None,Feature 3 - status
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_veracc,nan,nan,Feature 3 - veracc
SAMPLE_F3_verdat,nan,nan,Feature 3 - verdat
SAMPLE_F3_verlen,nan,nan,Feature 3 - verlen
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550,Feature 4 - agen
SAMPLE_F4_buishp,nan,nan,Feature 4 - buishp
SAMPLE_F4_colour,None,None,Feature 4 - colour
SAMPLE_F4_colpat,None,None,Feature 4 - colpat
SAMPLE_F4_condtn,nan,nan,Feature 4 - condtn
SAMPLE_F4_conrad,nan,nan,Feature 4 - conrad
SAMPLE_F4_convis,nan,nan,Feature 4 - convis
SAMPLE_F4_dsid_dsnm,US3CA52M,US3CA52M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,31,31,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,0,0,Feature 4 - dsid_updn
SAMPLE_F4_elevat,nan,nan,Feature 4 - elevat
SAMPLE_F4_fidn,22211880,22211880,Feature 4 - fidn
SAMPLE_F4_fids,50,50,Feature 4 - fids
SAMPLE_F4_functn,33,33,Feature 4 - functn
SAMPLE_F4_geometry,Point(1),Point(1),Feature 4 - geometry
SAMPLE_F4_grup,2,2,Feature 4 - grup
SAMPLE_F4_height,8.5,8.5,Feature 4 - height
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,02260152ED280032,02260152ED280032,Feature 4 - lnam
SAMPLE_F4_natcon,None,None,Feature 4 - natcon
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_nobjnm,None,None,Feature 4 - nobjnm
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,12,12,Feature 4 - objl
SAMPLE_F4_objnam,Point Pinos Light,Point Pinos Light,Feature 4 - objnam
SAMPLE_F4_picrep,None,None,Feature 4 - picrep
SAMPLE_F4_prim,1,1,Feature 4 - prim
SAMPLE_F4_rcid,280,280,Feature 4 - rcid
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1,Feature 4 - rver
SAMPLE_F4_scamax,nan,nan,Feature 4 - scamax
SAMPLE_F4_scamin,499999,499999,Feature 4 - scamin
SAMPLE_F4_sordat,20080805,20080805,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,reprt,11thCGD,LNM 32/08","US,US,reprt,11thCGD,LNM 32/08",Feature 4 - sorind
SAMPLE_F4_status,1,1,Feature 4 - status
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_veracc,nan,nan,Feature 4 - veracc
SAMPLE_F4_verdat,nan,nan,Feature 4 - verdat
SAMPLE_F4_verlen,nan,nan,Feature 4 - verlen
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550,Feature 5 - agen
SAMPLE_F5_buishp,nan,nan,Feature 5 - buishp
SAMPLE_F5_colour,1,1,Feature 5 - colour
SAMPLE_F5_colpat,None,None,Feature 5 - colpat
SAMPLE_F5_condtn,nan,nan,Feature 5 - condtn
SAMPLE_F5_conrad,nan,nan,Feature 5 - conrad
SAMPLE_F5_convis,nan,nan,Feature 5 - convis
SAMPLE_F5_dsid_dsnm,US3CA52M,US3CA52M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,31,31,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,0,0,Feature 5 - dsid_updn
SAMPLE_F5_elevat,nan,nan,Feature 5 - elevat
SAMPLE_F5_fidn,4286918,4286918,Feature 5 - fidn
SAMPLE_F5_fids,3914,3914,Feature 5 - fids
SAMPLE_F5_functn,33,33,Feature 5 - functn
SAMPLE_F5_geometry,Point(1),Point(1),Feature 5 - geometry
SAMPLE_F5_grup,2,2,Feature 5 - grup
SAMPLE_F5_height,11.8,11.8,Feature 5 - height
SAMPLE_F5_inform,White lantern ouse on brick building,White lantern ouse on brick building,Feature 5 - inform
SAMPLE_F5_lnam,0226004169C60F4A,0226004169C60F4A,Feature 5 - lnam
SAMPLE_F5_natcon,None,None,Feature 5 - natcon
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_nobjnm,None,None,Feature 5 - nobjnm
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,12,12,Feature 5 - objl
SAMPLE_F5_objnam,Santa Cruz Light,Santa Cruz Light,Feature 5 - objnam
SAMPLE_F5_picrep,None,None,Feature 5 - picrep
SAMPLE_F5_prim,1,1,Feature 5 - prim
SAMPLE_F5_rcid,281,281,Feature 5 - rcid
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1,Feature 5 - rver
SAMPLE_F5_scamax,nan,nan,Feature 5 - scamax
SAMPLE_F5_scamin,499999,499999,Feature 5 - scamin
SAMPLE_F5_sordat,20161206,20161206,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,reprt,11thCGD,LNM 49/16","US,US,reprt,11thCGD,LNM 49/16",Feature 5 - sorind
SAMPLE_F5_status,8,8,Feature 5 - status
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_veracc,nan,nan,Feature 5 - veracc
SAMPLE_F5_verdat,nan,nan,Feature 5 - verdat
SAMPLE_F5_verlen,nan,nan,Feature 5 - verlen
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550,Feature 6 - agen
SAMPLE_F6_buishp,nan,nan,Feature 6 - buishp
SAMPLE_F6_colour,None,None,Feature 6 - colour
SAMPLE_F6_colpat,None,None,Feature 6 - colpat
SAMPLE_F6_condtn,nan,nan,Feature 6 - condtn
SAMPLE_F6_conrad,nan,nan,Feature 6 - conrad
SAMPLE_F6_convis,nan,nan,Feature 6 - convis
SAMPLE_F6_dsid_dsnm,US3CA52M,US3CA52M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,31,31,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,0,0,Feature 6 - dsid_updn
SAMPLE_F6_elevat,nan,nan,Feature 6 - elevat
SAMPLE_F6_fidn,18685509,18685509,Feature 6 - fidn
SAMPLE_F6_fids,50,50,Feature 6 - fids
SAMPLE_F6_functn,7,7,Feature 6 - functn
SAMPLE_F6_geometry,Point(1),Point(1),Feature 6 - geometry
SAMPLE_F6_grup,2,2,Feature 6 - grup
SAMPLE_F6_height,nan,nan,Feature 6 - height
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,0226011D1E450032,0226011D1E450032,Feature 6 - lnam
SAMPLE_F6_natcon,None,None,Feature 6 - natcon
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_nobjnm,None,None,Feature 6 - nobjnm
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,12,12,Feature 6 - objl
SAMPLE_F6_objnam,None,None,Feature 6 - objnam
SAMPLE_F6_picrep,None,None,Feature 6 - picrep
SAMPLE_F6_prim,1,1,Feature 6 - prim
SAMPLE_F6_rcid,282,282,Feature 6 - rcid
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1,Feature 6 - rver
SAMPLE_F6_scamax,nan,nan,Feature 6 - scamax
SAMPLE_F6_scamin,259999,259999,Feature 6 - scamin
SAMPLE_F6_sordat,201305,201305,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 6 - sorind
SAMPLE_F6_status,None,None,Feature 6 - status
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_veracc,nan,nan,Feature 6 - veracc
SAMPLE_F6_verdat,nan,nan,Feature 6 - verdat
SAMPLE_F6_verlen,nan,nan,Feature 6 - verlen
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550,Feature 7 - agen
SAMPLE_F7_buishp,nan,nan,Feature 7 - buishp
SAMPLE_F7_colour,None,None,Feature 7 - colour
SAMPLE_F7_colpat,None,None,Feature 7 - colpat
SAMPLE_F7_condtn,nan,nan,Feature 7 - condtn
SAMPLE_F7_conrad,nan,nan,Feature 7 - conrad
SAMPLE_F7_convis,nan,nan,Feature 7 - convis
SAMPLE_F7_dsid_dsnm,US4CA60M,US4CA60M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,37,37,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,6,6,Feature 7 - dsid_updn
SAMPLE_F7_elevat,nan,nan,Feature 7 - elevat
SAMPLE_F7_fidn,18998208,18998208,Feature 7 - fidn
SAMPLE_F7_fids,50,50,Feature 7 - fids
SAMPLE_F7_functn,5,5,Feature 7 - functn
SAMPLE_F7_geometry,"POLYGON ((-118.1183962 33.7782477, -118.1176878 33...","POLYGON ((-118.1183962 33.7782477, -118.1176878 33...",Feature 7 - geometry
SAMPLE_F7_grup,2,2,Feature 7 - grup
SAMPLE_F7_height,nan,nan,Feature 7 - height
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02260121E3C00032,02260121E3C00032,Feature 7 - lnam
SAMPLE_F7_natcon,None,None,Feature 7 - natcon
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,12,12,Feature 7 - objl
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_picrep,None,None,Feature 7 - picrep
SAMPLE_F7_prim,3,3,Feature 7 - prim
SAMPLE_F7_rcid,966,966,Feature 7 - rcid
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1,Feature 7 - rver
SAMPLE_F7_scamax,nan,nan,Feature 7 - scamax
SAMPLE_F7_scamin,89999,89999,Feature 7 - scamin
SAMPLE_F7_sordat,201306,201306,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 7 - sorind
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_veracc,nan,nan,Feature 7 - veracc
SAMPLE_F7_verdat,nan,nan,Feature 7 - verdat
SAMPLE_F7_verlen,nan,nan,Feature 7 - verlen
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550,Feature 8 - agen
SAMPLE_F8_buishp,nan,nan,Feature 8 - buishp
SAMPLE_F8_colour,None,None,Feature 8 - colour
SAMPLE_F8_colpat,None,None,Feature 8 - colpat
SAMPLE_F8_condtn,nan,nan,Feature 8 - condtn
SAMPLE_F8_conrad,nan,nan,Feature 8 - conrad
SAMPLE_F8_convis,nan,nan,Feature 8 - convis
SAMPLE_F8_dsid_dsnm,US4CA60M,US4CA60M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,37,37,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,6,6,Feature 8 - dsid_updn
SAMPLE_F8_elevat,nan,nan,Feature 8 - elevat
SAMPLE_F8_fidn,274898794,274898794,Feature 8 - fidn
SAMPLE_F8_fids,4121,4121,Feature 8 - fids
SAMPLE_F8_functn,5,5,Feature 8 - functn
SAMPLE_F8_geometry,Point(1),Point(1),Feature 8 - geometry
SAMPLE_F8_grup,2,2,Feature 8 - grup
SAMPLE_F8_height,nan,nan,Feature 8 - height
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022610629F6A1019,022610629F6A1019,Feature 8 - lnam
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,12,12,Feature 8 - objl
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_picrep,None,None,Feature 8 - picrep
SAMPLE_F8_prim,1,1,Feature 8 - prim
SAMPLE_F8_rcid,988,988,Feature 8 - rcid
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1,Feature 8 - rver
SAMPLE_F8_scamax,nan,nan,Feature 8 - scamax
SAMPLE_F8_scamin,89999,89999,Feature 8 - scamin
SAMPLE_F8_sordat,200311,200311,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_veracc,nan,nan,Feature 8 - veracc
SAMPLE_F8_verdat,nan,nan,Feature 8 - verdat
SAMPLE_F8_verlen,nan,nan,Feature 8 - verlen
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550,Feature 9 - agen
SAMPLE_F9_buishp,nan,nan,Feature 9 - buishp
SAMPLE_F9_colour,None,None,Feature 9 - colour
SAMPLE_F9_colpat,None,None,Feature 9 - colpat
SAMPLE_F9_condtn,nan,nan,Feature 9 - condtn
SAMPLE_F9_conrad,nan,nan,Feature 9 - conrad
SAMPLE_F9_convis,nan,nan,Feature 9 - convis
SAMPLE_F9_dsid_dsnm,US4CA60M,US4CA60M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,37,37,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,6,6,Feature 9 - dsid_updn
SAMPLE_F9_elevat,nan,nan,Feature 9 - elevat
SAMPLE_F9_fidn,273864563,273864563,Feature 9 - fidn
SAMPLE_F9_fids,4150,4150,Feature 9 - fids
SAMPLE_F9_functn,5,5,Feature 9 - functn
SAMPLE_F9_geometry,Point(1),Point(1),Feature 9 - geometry
SAMPLE_F9_grup,2,2,Feature 9 - grup
SAMPLE_F9_height,nan,nan,Feature 9 - height
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,02261052D7731036,02261052D7731036,Feature 9 - lnam
SAMPLE_F9_natcon,None,None,Feature 9 - natcon
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
