attribute,gpkg,spatialite,notes
COLUMN_status,PRESENT,PRESENT,Column presence comparison
COLUMN_tecsou,PRESENT,PRESENT,Column presence comparison
COLUMN_txtdsc,PRESENT,PRESENT,Column presence comparison
COLUMN_valsou,PRESENT,PRESENT,Column presence comparison
COLUMN_veracc,PRESENT,PRESENT,Column presence comparison
COLUMN_verdat,PRESENT,PRESENT,Column presence comparison
COLUMN_verlen,PRESENT,PRESENT,Column presence comparison
COLUMN_watlev,PRESENT,PRESENT,Column presence comparison
SEPARATOR_PROPERTY_COMPLETENESS,---,---,Property completeness analysis (non-empty / total)
PROP_COMPLETENESS_agen,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_catobs,47/230 (20.4%),47/230 (20.4%),Property completeness comparison
PROP_COMPLETENESS_condtn,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_dsid_dsnm,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_dsid_edtn,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_dsid_updn,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_expsou,79/230 (34.3%),79/230 (34.3%),Property completeness comparison
PROP_COMPLETENESS_ffpt_rind,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_fidn,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_fids,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_geometry,N/A,230/230 (100.0%),Property completeness comparison - MISMATCH
PROP_COMPLETENESS_grup,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_height,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_inform,42/230 (18.3%),42/230 (18.3%),Property completeness comparison
PROP_COMPLETENESS_lnam,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_lnam_refs,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_natcon,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_natqua,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_natsur,1/230 (0.4%),1/230 (0.4%),Property completeness comparison
PROP_COMPLETENESS_ninfom,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_nobjnm,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_ntxtds,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_objl,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_objnam,6/230 (2.6%),6/230 (2.6%),Property completeness comparison
PROP_COMPLETENESS_ogc_fid,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_prim,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_prodct,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_quasou,222/230 (96.5%),222/230 (96.5%),Property completeness comparison
PROP_COMPLETENESS_rcid,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_recdat,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_recind,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_rver,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_scamax,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_scamin,3/230 (1.3%),3/230 (1.3%),Property completeness comparison
PROP_COMPLETENESS_sordat,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_sorind,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
PROP_COMPLETENESS_souacc,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_status,1/230 (0.4%),1/230 (0.4%),Property completeness comparison
PROP_COMPLETENESS_tecsou,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_txtdsc,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_valsou,135/230 (58.7%),135/230 (58.7%),Property completeness comparison
PROP_COMPLETENESS_veracc,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_verdat,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_verlen,0/230 (0.0%),0/230 (0.0%),Property completeness comparison
PROP_COMPLETENESS_watlev,230/230 (100.0%),230/230 (100.0%),Property completeness comparison
