attribute,spatialite,postgis,notes
SAMPLE_F4_fidn,327540880,327540880.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,17978,17978.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_geometry,LineString(3828),LineString(3828),Feature 4 - geometry
SAMPLE_F4_grup,2,2.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_hypcat,nan,None,Feature 4 - hypcat
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,02261385E090463A,02261385E090463A,Feature 4 - lnam
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,43,43.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_prim,2,2.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_rcid,654,654.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax
SAMPLE_F4_scamin,349999,349999,Feature 4 - scamin
SAMPLE_F4_sordat,None,None,Feature 4 - sordat
SAMPLE_F4_sorind,None,None,Feature 4 - sorind
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_valdco,1463.0,1463.0,Feature 4 - valdco
SAMPLE_F4_verdat,nan,None,Feature 4 - verdat
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_dsid_dsnm,US3CA52M,US3CA52M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,31,31,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,0,0,Feature 5 - dsid_updn
SAMPLE_F5_fidn,112780795,112780795.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,17978,17978.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_geometry,LineString(112),LineString(112),Feature 5 - geometry
SAMPLE_F5_grup,2,2.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_hypcat,nan,None,Feature 5 - hypcat
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,022606B8E5FB463A,022606B8E5FB463A,Feature 5 - lnam
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,43,43.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_prim,2,2.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_rcid,655,655.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax
SAMPLE_F5_scamin,349999,349999,Feature 5 - scamin
SAMPLE_F5_sordat,None,None,Feature 5 - sordat
SAMPLE_F5_sorind,None,None,Feature 5 - sorind
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_valdco,3474.7,3474.7,Feature 5 - valdco
SAMPLE_F5_verdat,nan,None,Feature 5 - verdat
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_dsid_dsnm,US3CA52M,US3CA52M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,31,31,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,0,0,Feature 6 - dsid_updn
SAMPLE_F6_fidn,621492793,621492793.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,17978,17978.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_geometry,LineString(169),LineString(169),Feature 6 - geometry
SAMPLE_F6_grup,2,2.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_hypcat,nan,None,Feature 6 - hypcat
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,0226250B3A39463A,0226250B3A39463A,Feature 6 - lnam
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,43,43.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_prim,2,2.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_rcid,656,656.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax
SAMPLE_F6_scamin,349999,349999,Feature 6 - scamin
SAMPLE_F6_sordat,None,None,Feature 6 - sordat
SAMPLE_F6_sorind,None,None,Feature 6 - sorind
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_valdco,2011.6,2011.6,Feature 6 - valdco
SAMPLE_F6_verdat,nan,None,Feature 6 - verdat
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_dsid_dsnm,US3CA52M,US3CA52M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,31,31,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,0,0,Feature 7 - dsid_updn
SAMPLE_F7_fidn,279697609,279697609.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,17978,17978.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_geometry,LineString(2403),LineString(2403),Feature 7 - geometry
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_hypcat,nan,None,Feature 7 - hypcat
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,022610ABD8C9463A,022610ABD8C9463A,Feature 7 - lnam
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,43,43.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_prim,2,2.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_rcid,657,657.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax
SAMPLE_F7_scamin,349999,349999,Feature 7 - scamin
SAMPLE_F7_sordat,None,None,Feature 7 - sordat
SAMPLE_F7_sorind,None,None,Feature 7 - sorind
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_valdco,2743.2,2743.2,Feature 7 - valdco
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_dsid_dsnm,US3CA52M,US3CA52M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,31,31,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_fidn,319226059,319226059.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,17978,17978.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_geometry,LineString(2484),LineString(2484),Feature 8 - geometry
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_hypcat,nan,None,Feature 8 - hypcat
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,0226130700CB463A,0226130700CB463A,Feature 8 - lnam
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,43,43.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_prim,2,2.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_rcid,658,658.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,349999,349999,Feature 8 - scamin
SAMPLE_F8_sordat,201305,201305,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 8 - sorind
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_valdco,2560.3,2560.3,Feature 8 - valdco
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_fidn,315501733,315501733.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,17978,17978.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_geometry,LineString(2800),LineString(2800),Feature 9 - geometry
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_hypcat,nan,None,Feature 9 - hypcat
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,022612CE2CA5463A,022612CE2CA5463A,Feature 9 - lnam
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,43,43.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_prim,2,2.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_rcid,659,659.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,349999,349999,Feature 9 - scamin
SAMPLE_F9_sordat,None,None,Feature 9 - sordat
SAMPLE_F9_sorind,None,None,Feature 9 - sorind
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_valdco,3291.8,3291.8,Feature 9 - valdco
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_fidn,457021616,457021616.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,17978,17978.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_geometry,LineString(3394),LineString(3394),Feature 10 - geometry
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_hypcat,nan,None,Feature 10 - hypcat
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,02261B3D98B0463A,02261B3D98B0463A,Feature 10 - lnam
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,43,43.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_prim,2,2.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_rcid,660,660.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax
SAMPLE_F10_scamin,349999,349999,Feature 10 - scamin
SAMPLE_F10_sordat,None,None,Feature 10 - sordat
SAMPLE_F10_sorind,None,None,Feature 10 - sorind
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_valdco,3108.9,3108.9,Feature 10 - valdco
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat
