layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
airare,32,30,30,0,2,0,False,"ffpt_rind, lnam_refs"
lndrgn,31,29,29,0,2,0,False,"ffpt_rind, lnam_refs"
slogrd,34,32,32,0,2,0,False,"ffpt_rind, lnam_refs"
lndmrk,42,40,40,0,2,0,False,"ffpt_rind, lnam_refs"
magvar,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
tsslpt,31,29,29,0,2,0,False,"ffpt_rind, lnam_refs"
wattur,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
tesare,27,25,25,0,2,0,False,"ffpt_rind, lnam_refs"
depcnt,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
m_covr,22,20,20,0,2,0,False,"ffpt_rind, lnam_refs"
lndelv,31,29,29,0,2,0,False,"ffpt_rind, lnam_refs"
slcons,46,44,44,0,2,0,False,"ffpt_rind, lnam_refs"
slotop,37,35,35,0,2,0,False,"ffpt_rind, lnam_refs"
mipare,34,32,32,0,2,0,False,"ffpt_rind, lnam_refs"
soundg,34,32,32,0,2,0,False,"ffpt_rind, lnam_refs"
isolatednode,10,10,10,0,0,0,True,
bridge,44,42,42,0,2,0,False,"ffpt_rind, lnam_refs"
tsezne,29,27,27,0,2,0,False,"ffpt_rind, lnam_refs"
face,10,10,10,0,0,0,True,
obstrn,44,42,42,0,2,0,False,"ffpt_rind, lnam_refs"
rdocal,35,33,33,0,2,0,False,"ffpt_rind, lnam_refs"
cblohd,39,37,37,0,2,0,False,"ffpt_rind, lnam_refs"
splare,31,29,29,0,2,0,False,"ffpt_rind, lnam_refs"
damcon,40,38,38,0,2,0,False,"ffpt_rind, lnam_refs"
lights,49,47,47,0,2,0,False,"ffpt_rind, lnam_refs"
rivers,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
rectrc,41,39,39,0,2,0,False,"ffpt_rind, lnam_refs"
lakare,30,28,28,0,2,0,False,"ffpt_rind, lnam_refs"
ctnare,29,27,27,0,2,0,False,"ffpt_rind, lnam_refs"
depare,30,28,28,0,2,0,False,"ffpt_rind, lnam_refs"
topmar,39,37,37,0,2,0,False,"ffpt_rind, lnam_refs"
unsare,25,23,23,0,2,0,False,"ffpt_rind, lnam_refs"
pilpnt,38,36,36,0,2,0,False,"ffpt_rind, lnam_refs"
seaare,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
navlne,32,30,30,0,2,0,False,"ffpt_rind, lnam_refs"
hrbfac,35,33,33,0,2,0,False,"ffpt_rind, lnam_refs"
m_qual,33,31,31,0,2,0,False,"ffpt_rind, lnam_refs"
