layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
obstrn,44,35,35,0,9,0,False,"prodct, natqua, lnam_refs, natsur, tecsou, ffpt_rind, quasou, natcon, status"
slogrd,34,28,28,0,6,0,False,"natqua, natsur, lnam_refs, ffpt_rind, colour, natcon"
m_qual,33,30,30,0,3,0,False,"lnam_refs, tecsou, ffpt_rind"
rectrc,41,36,36,0,5,0,False,"lnam_refs, tecsou, ffpt_rind, quasou, status"
fairwy,37,32,32,0,5,0,False,"restrn, lnam_refs, ffpt_rind, quasou, status"
cblare,32,28,28,0,4,0,False,"restrn, lnam_refs, status, ffpt_rind"
depcnt,28,26,26,0,2,0,False,"lnam_refs, ffpt_rind"
hrbfac,35,30,30,0,5,0,False,"lnam_refs, ffpt_rind, natcon, cathaf, status"
lndmrk,42,34,34,0,8,0,False,"colpat, lnam_refs, ffpt_rind, functn, colour, natcon, catlmk, status"
airare,32,28,28,0,4,0,False,"catair, lnam_refs, status, ffpt_rind"
wattur,28,26,26,0,2,0,False,"lnam_refs, ffpt_rind"
bcnspp,47,40,40,0,7,0,False,"catspm, colpat, lnam_refs, ffpt_rind, colour, natcon, status"
prcare,29,25,25,0,4,0,False,"restrn, lnam_refs, status, ffpt_rind"
buisgl,42,35,35,0,7,0,False,"colpat, lnam_refs, ffpt_rind, functn, colour, natcon, status"
pilbop,36,33,33,0,3,0,False,"lnam_refs, status, ffpt_rind"
navlne,32,29,29,0,3,0,False,"lnam_refs, status, ffpt_rind"
isolatednode,10,10,10,0,0,0,True,
depare,30,27,27,0,3,0,False,"quasou, lnam_refs, ffpt_rind"
