attribute,gpkg,spatialite,notes
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550,Feature 5 - agen
SAMPLE_F5_catfry,1,1,Feature 5 - catfry
SAMPLE_F5_datend,None,None,Feature 5 - datend
SAMPLE_F5_datsta,None,None,Feature 5 - datsta
SAMPLE_F5_dsid_dsnm,US4CA60M,US4CA60M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,37,37,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,6,6,Feature 5 - dsid_updn
SAMPLE_F5_fidn,275432044,275432044,Feature 5 - fidn
SAMPLE_F5_fids,4167,4167,Feature 5 - fids
SAMPLE_F5_geometry,LineString(5),LineString(5),Feature 5 - geometry
SAMPLE_F5_grup,2,2,Feature 5 - grup
SAMPLE_F5_inform,High speed ferries operate between Santa Catalina Island and Long Beach. Mariners are cautioned t...,High speed ferries operate between Santa Catalina Island and Long Beach. Mariners are cautioned t...,Feature 5 - inform
SAMPLE_F5_lnam,0226106AC26C1047,0226106AC26C1047,Feature 5 - lnam
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_nobjnm,None,None,Feature 5 - nobjnm
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,53,53,Feature 5 - objl
SAMPLE_F5_objnam,None,None,Feature 5 - objnam
SAMPLE_F5_perend,None,None,Feature 5 - perend
SAMPLE_F5_persta,None,None,Feature 5 - persta
SAMPLE_F5_prim,2,2,Feature 5 - prim
SAMPLE_F5_rcid,3695,3695,Feature 5 - rcid
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1,Feature 5 - rver
SAMPLE_F5_scamax,nan,nan,Feature 5 - scamax
SAMPLE_F5_scamin,179999,179999,Feature 5 - scamin
SAMPLE_F5_sordat,20090410,20090410,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 5 - sorind
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550,Feature 6 - agen
SAMPLE_F6_catfry,1,1,Feature 6 - catfry
SAMPLE_F6_datend,None,None,Feature 6 - datend
SAMPLE_F6_datsta,None,None,Feature 6 - datsta
SAMPLE_F6_dsid_dsnm,US4CA60M,US4CA60M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,37,37,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,6,6,Feature 6 - dsid_updn
SAMPLE_F6_fidn,274900389,274900389,Feature 6 - fidn
SAMPLE_F6_fids,4121,4121,Feature 6 - fids
SAMPLE_F6_geometry,LineString(40),LineString(40),Feature 6 - geometry
SAMPLE_F6_grup,2,2,Feature 6 - grup
SAMPLE_F6_inform,High speed ferries operate between Avalon Bay and Long Beach. Mariners are cautioned that these c...,High speed ferries operate between Avalon Bay and Long Beach. Mariners are cautioned that these c...,Feature 6 - inform
SAMPLE_F6_lnam,02261062A5A51019,02261062A5A51019,Feature 6 - lnam
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_nobjnm,None,None,Feature 6 - nobjnm
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,53,53,Feature 6 - objl
SAMPLE_F6_objnam,None,None,Feature 6 - objnam
SAMPLE_F6_perend,None,None,Feature 6 - perend
SAMPLE_F6_persta,None,None,Feature 6 - persta
SAMPLE_F6_prim,2,2,Feature 6 - prim
SAMPLE_F6_rcid,3696,3696,Feature 6 - rcid
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1,Feature 6 - rver
SAMPLE_F6_scamax,nan,nan,Feature 6 - scamax
SAMPLE_F6_scamin,179999,179999,Feature 6 - scamin
SAMPLE_F6_sordat,20090410,20090410,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 6 - sorind
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
