attribute,spatialite,postgis,notes
SEPARATOR_FEATURE_SAMPLES,--- FEATURE SAMPLES (10) ---,--- FEATURE SAMPLES (10) ---,Sample of 10 features from each format
SAMPLE_FEATURE_1_SEPARATOR,--- FEATURE 1 ---,--- FEATURE 1 ---,Feature 1 sample
SAMPLE_F1_agen,550,550.0,Feature 1 - agen - VALUES DIFFER!
SAMPLE_F1_datend,None,None,Feature 1 - datend
SAMPLE_F1_datsta,None,None,Feature 1 - datsta
SAMPLE_F1_dsid_dsnm,US3CA52M,US3CA52M,Feature 1 - dsid_dsnm
SAMPLE_F1_dsid_edtn,31,31,Feature 1 - dsid_edtn
SAMPLE_F1_dsid_updn,0,0,Feature 1 - dsid_updn
SAMPLE_F1_fidn,297986652,297986652.0,Feature 1 - fidn - VALUES DIFFER!
SAMPLE_F1_fids,8650,8650.0,Feature 1 - fids - VALUES DIFFER!
SAMPLE_F1_grup,2,2.0,Feature 1 - grup - VALUES DIFFER!
SAMPLE_F1_inform,None,None,Feature 1 - inform
SAMPLE_F1_lnam,022611C2EA5C21CA,022611C2EA5C21CA,Feature 1 - lnam
SAMPLE_F1_ninfom,None,None,Feature 1 - ninfom
SAMPLE_F1_objl,81,81.0,Feature 1 - objl - VALUES DIFFER!
SAMPLE_F1_prim,3,3.0,Feature 1 - prim - VALUES DIFFER!
SAMPLE_F1_rcid,2125,2125.0,Feature 1 - rcid - VALUES DIFFER!
SAMPLE_F1_recdat,None,None,Feature 1 - recdat
SAMPLE_F1_recind,None,None,Feature 1 - recind
SAMPLE_F1_rver,1,1.0,Feature 1 - rver - VALUES DIFFER!
SAMPLE_F1_ryrmgv,2021,2021,Feature 1 - ryrmgv
SAMPLE_F1_scamax,nan,None,Feature 1 - scamax - VALUES DIFFER!
SAMPLE_F1_scamin,259999,259999,Feature 1 - scamin
SAMPLE_F1_sordat,2021,2021,Feature 1 - sordat
SAMPLE_F1_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 1 - sorind
SAMPLE_F1_valacm,-5.0,-5.0,Feature 1 - valacm
SAMPLE_F1_valmag,12.0,12.0,Feature 1 - valmag
SAMPLE_FEATURE_2_SEPARATOR,--- FEATURE 2 ---,--- FEATURE 2 ---,Feature 2 sample
SAMPLE_F2_agen,550,550.0,Feature 2 - agen - VALUES DIFFER!
SAMPLE_F2_datend,None,None,Feature 2 - datend
SAMPLE_F2_datsta,None,None,Feature 2 - datsta
SAMPLE_F2_dsid_dsnm,US3CA52M,US3CA52M,Feature 2 - dsid_dsnm
SAMPLE_F2_dsid_edtn,31,31,Feature 2 - dsid_edtn
SAMPLE_F2_dsid_updn,0,0,Feature 2 - dsid_updn
SAMPLE_F2_fidn,883199602,883199602.0,Feature 2 - fidn - VALUES DIFFER!
SAMPLE_F2_fids,8650,8650.0,Feature 2 - fids - VALUES DIFFER!
SAMPLE_F2_grup,2,2.0,Feature 2 - grup - VALUES DIFFER!
SAMPLE_F2_inform,None,None,Feature 2 - inform
SAMPLE_F2_lnam,022634A48E7221CA,022634A48E7221CA,Feature 2 - lnam
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_objl,81,81.0,Feature 2 - objl - VALUES DIFFER!
SAMPLE_F2_prim,3,3.0,Feature 2 - prim - VALUES DIFFER!
SAMPLE_F2_rcid,2126,2126.0,Feature 2 - rcid - VALUES DIFFER!
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1.0,Feature 2 - rver - VALUES DIFFER!
SAMPLE_F2_ryrmgv,2021,2021,Feature 2 - ryrmgv
SAMPLE_F2_scamax,nan,None,Feature 2 - scamax - VALUES DIFFER!
SAMPLE_F2_scamin,259999,259999,Feature 2 - scamin
SAMPLE_F2_sordat,2021,2021,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 2 - sorind
SAMPLE_F2_valacm,-6.0,-6.0,Feature 2 - valacm
SAMPLE_F2_valmag,12.0,12.0,Feature 2 - valmag
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550.0,Feature 3 - agen - VALUES DIFFER!
SAMPLE_F3_datend,None,None,Feature 3 - datend
SAMPLE_F3_datsta,None,None,Feature 3 - datsta
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_fidn,203350788,203350788.0,Feature 3 - fidn - VALUES DIFFER!
SAMPLE_F3_fids,8650,8650.0,Feature 3 - fids - VALUES DIFFER!
SAMPLE_F3_grup,2,2.0,Feature 3 - grup - VALUES DIFFER!
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,02260C1EE30421CA,02260C1EE30421CA,Feature 3 - lnam
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_objl,81,81.0,Feature 3 - objl - VALUES DIFFER!
SAMPLE_F3_prim,3,3.0,Feature 3 - prim - VALUES DIFFER!
SAMPLE_F3_rcid,2127,2127.0,Feature 3 - rcid - VALUES DIFFER!
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1.0,Feature 3 - rver - VALUES DIFFER!
SAMPLE_F3_ryrmgv,2021,2021,Feature 3 - ryrmgv
SAMPLE_F3_scamax,nan,None,Feature 3 - scamax - VALUES DIFFER!
SAMPLE_F3_scamin,259999,259999,Feature 3 - scamin
SAMPLE_F3_sordat,2021,2021,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 3 - sorind
SAMPLE_F3_valacm,-6.0,-6.0,Feature 3 - valacm
SAMPLE_F3_valmag,13.0,13.0,Feature 3 - valmag
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550.0,Feature 4 - agen - VALUES DIFFER!
SAMPLE_F4_datend,None,None,Feature 4 - datend
SAMPLE_F4_datsta,None,None,Feature 4 - datsta
SAMPLE_F4_dsid_dsnm,US3CA52M,US3CA52M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,31,31,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,0,0,Feature 4 - dsid_updn
SAMPLE_F4_fidn,929186149,929186149.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,8650,8650.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_grup,2,2.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,02263762416521CA,02263762416521CA,Feature 4 - lnam
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_objl,81,81.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_prim,3,3.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_rcid,2128,2128.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_ryrmgv,2021,2021,Feature 4 - ryrmgv
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax - VALUES DIFFER!
SAMPLE_F4_scamin,259999,259999,Feature 4 - scamin
SAMPLE_F4_sordat,2021,2021,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 4 - sorind
SAMPLE_F4_valacm,-5.0,-5.0,Feature 4 - valacm
SAMPLE_F4_valmag,13.0,13.0,Feature 4 - valmag
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_datend,None,None,Feature 5 - datend
SAMPLE_F5_datsta,None,None,Feature 5 - datsta
SAMPLE_F5_dsid_dsnm,US3CA52M,US3CA52M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,31,31,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,0,0,Feature 5 - dsid_updn
SAMPLE_F5_fidn,522833405,522833405.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,8650,8650.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_grup,2,2.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,02261F29CDFD21CA,02261F29CDFD21CA,Feature 5 - lnam
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_objl,81,81.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_prim,1,1.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_rcid,2129,2129.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_ryrmgv,2021,2021,Feature 5 - ryrmgv
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax - VALUES DIFFER!
SAMPLE_F5_scamin,259999,259999,Feature 5 - scamin
SAMPLE_F5_sordat,2021,2021,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 5 - sorind
SAMPLE_F5_valacm,-4.9,-4.9,Feature 5 - valacm
SAMPLE_F5_valmag,13.1,13.1,Feature 5 - valmag
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_datend,None,None,Feature 6 - datend
SAMPLE_F6_datsta,None,None,Feature 6 - datsta
SAMPLE_F6_dsid_dsnm,US3CA52M,US3CA52M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,31,31,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,0,0,Feature 6 - dsid_updn
SAMPLE_F6_fidn,539513913,539513913.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,8650,8650.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_grup,2,2.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,02262028543921CA,02262028543921CA,Feature 6 - lnam
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_objl,81,81.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_prim,1,1.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_rcid,2130,2130.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_ryrmgv,2021,2021,Feature 6 - ryrmgv
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax - VALUES DIFFER!
SAMPLE_F6_scamin,259999,259999,Feature 6 - scamin
SAMPLE_F6_sordat,2021,2021,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 6 - sorind
SAMPLE_F6_valacm,-4.9,-4.9,Feature 6 - valacm
SAMPLE_F6_valmag,13.37,13.37,Feature 6 - valmag
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_datend,None,None,Feature 7 - datend
SAMPLE_F7_datsta,None,None,Feature 7 - datsta
SAMPLE_F7_dsid_dsnm,US1EEZ1M,US1EEZ1M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,9,9,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,0,0,Feature 7 - dsid_updn
SAMPLE_F7_fidn,461466382,461466382.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,8650,8650.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02261B816B0E21CA,02261B816B0E21CA,Feature 7 - lnam
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_objl,81,81.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_prim,3,3.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_rcid,195,195.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_ryrmgv,2021,2021,Feature 7 - ryrmgv
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax - VALUES DIFFER!
SAMPLE_F7_scamin,4999999,4999999,Feature 7 - scamin
SAMPLE_F7_sordat,2021,2021,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 7 - sorind
SAMPLE_F7_valacm,-1.0,-1.0,Feature 7 - valacm
SAMPLE_F7_valmag,4.0,4.0,Feature 7 - valmag
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US1EEZ1M,US1EEZ1M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,9,9,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_fidn,133621069,133621069.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,8650,8650.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022607F6E54D21CA,022607F6E54D21CA,Feature 8 - lnam
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_objl,81,81.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_prim,3,3.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_rcid,196,196.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_ryrmgv,2021,2021,Feature 8 - ryrmgv
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax - VALUES DIFFER!
SAMPLE_F8_scamin,4999999,4999999,Feature 8 - scamin
SAMPLE_F8_sordat,2021,2021,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 8 - sorind
SAMPLE_F8_valacm,-1.0,-1.0,Feature 8 - valacm
SAMPLE_F8_valmag,4.0,4.0,Feature 8 - valmag
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US1EEZ1M,US1EEZ1M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,9,9,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_fidn,207664013,207664013.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,8650,8650.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,02260C60B38D21CA,02260C60B38D21CA,Feature 9 - lnam
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_objl,81,81.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_prim,3,3.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_rcid,197,197.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_ryrmgv,2021,2021,Feature 9 - ryrmgv
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax - VALUES DIFFER!
SAMPLE_F9_scamin,4999999,4999999,Feature 9 - scamin
SAMPLE_F9_sordat,2021,2021,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 9 - sorind
SAMPLE_F9_valacm,-6.0,-6.0,Feature 9 - valacm
SAMPLE_F9_valmag,0.0,0.0,Feature 9 - valmag
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US1EEZ1M,US1EEZ1M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,9,9,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_fidn,158275117,158275117.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,8650,8650.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,0226096F162D21CA,0226096F162D21CA,Feature 10 - lnam
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_objl,81,81.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_prim,3,3.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_rcid,198,198.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_ryrmgv,2021,2021,Feature 10 - ryrmgv
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax - VALUES DIFFER!
SAMPLE_F10_scamin,4999999,4999999,Feature 10 - scamin
SAMPLE_F10_sordat,2021,2021,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,reprt,L-146-2021","US,US,reprt,L-146-2021",Feature 10 - sorind
SAMPLE_F10_valacm,-3.0,-3.0,Feature 10 - valacm
SAMPLE_F10_valmag,-3.0,-3.0,Feature 10 - valmag
