attribute,gpkg,spatialite,notes
SAMPLE_F6_grup,2,2,Feature 6 - grup
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,022639E049EB2715,022639E049EB2715,Feature 6 - lnam
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,308,308,Feature 6 - objl
SAMPLE_F6_posacc,nan,nan,Feature 6 - posacc
SAMPLE_F6_prim,3,3,Feature 6 - prim
SAMPLE_F6_rcid,808,808,Feature 6 - rcid
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1,Feature 6 - rver
SAMPLE_F6_sordat,20170920,20170920,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,reprt,L-818-2017","US,US,reprt,L-818-2017",Feature 6 - sorind
SAMPLE_F6_souacc,nan,nan,Feature 6 - souacc
SAMPLE_F6_surend,1969,1969,Feature 6 - surend
SAMPLE_F6_sursta,1960,1960,Feature 6 - sursta
SAMPLE_F6_txtdsc,US3CA52D.TXT,US3CA52D.TXT,Feature 6 - txtdsc
SAMPLE_F6_verdat,nan,nan,Feature 6 - verdat
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550,Feature 7 - agen
SAMPLE_F7_catqua,nan,nan,Feature 7 - catqua
SAMPLE_F7_catzoc,4,4,Feature 7 - catzoc
SAMPLE_F7_drval1,nan,nan,Feature 7 - drval1
SAMPLE_F7_drval2,nan,nan,Feature 7 - drval2
SAMPLE_F7_dsid_dsnm,US3CA52M,US3CA52M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,31,31,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,0,0,Feature 7 - dsid_updn
SAMPLE_F7_fidn,534678190,534678190,Feature 7 - fidn
SAMPLE_F7_fids,12345,12345,Feature 7 - fids
SAMPLE_F7_geometry,"POLYGON ((-122.1939701 36.1666, -122.1802303 36.16...","POLYGON ((-122.1939701 36.1666, -122.1802303 36.16...",Feature 7 - geometry
SAMPLE_F7_grup,2,2,Feature 7 - grup
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02261FDE8AAE3039,02261FDE8AAE3039,Feature 7 - lnam
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,308,308,Feature 7 - objl
SAMPLE_F7_posacc,nan,nan,Feature 7 - posacc
SAMPLE_F7_prim,3,3,Feature 7 - prim
SAMPLE_F7_rcid,809,809,Feature 7 - rcid
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1,Feature 7 - rver
SAMPLE_F7_sordat,20170920,20170920,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,reprt,L-818-2017","US,US,reprt,L-818-2017",Feature 7 - sorind
SAMPLE_F7_souacc,nan,nan,Feature 7 - souacc
SAMPLE_F7_surend,1969,1969,Feature 7 - surend
SAMPLE_F7_sursta,1960,1960,Feature 7 - sursta
SAMPLE_F7_txtdsc,US3CA52D.TXT,US3CA52D.TXT,Feature 7 - txtdsc
SAMPLE_F7_verdat,nan,nan,Feature 7 - verdat
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550,Feature 8 - agen
SAMPLE_F8_catqua,nan,nan,Feature 8 - catqua
SAMPLE_F8_catzoc,3,3,Feature 8 - catzoc
SAMPLE_F8_drval1,nan,nan,Feature 8 - drval1
SAMPLE_F8_drval2,nan,nan,Feature 8 - drval2
SAMPLE_F8_dsid_dsnm,US3CA52M,US3CA52M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,31,31,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_fidn,693599314,693599314,Feature 8 - fidn
SAMPLE_F8_fids,12345,12345,Feature 8 - fids
SAMPLE_F8_geometry,"POLYGON ((-122.9047471 37.3232002, -122.895961 37....","POLYGON ((-122.9047471 37.3232002, -122.895961 37....",Feature 8 - geometry
SAMPLE_F8_grup,2,2,Feature 8 - grup
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022629577C523039,022629577C523039,Feature 8 - lnam
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,308,308,Feature 8 - objl
SAMPLE_F8_posacc,nan,nan,Feature 8 - posacc
SAMPLE_F8_prim,3,3,Feature 8 - prim
SAMPLE_F8_rcid,810,810,Feature 8 - rcid
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1,Feature 8 - rver
SAMPLE_F8_sordat,20110401,20110401,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,W-00447","US,US,graph,W-00447",Feature 8 - sorind
SAMPLE_F8_souacc,nan,nan,Feature 8 - souacc
SAMPLE_F8_surend,20110401,20110401,Feature 8 - surend
SAMPLE_F8_sursta,20110316,20110316,Feature 8 - sursta
SAMPLE_F8_txtdsc,US3CA52D.TXT,US3CA52D.TXT,Feature 8 - txtdsc
SAMPLE_F8_verdat,nan,nan,Feature 8 - verdat
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550,Feature 9 - agen
SAMPLE_F9_catqua,nan,nan,Feature 9 - catqua
SAMPLE_F9_catzoc,4,4,Feature 9 - catzoc
SAMPLE_F9_drval1,nan,nan,Feature 9 - drval1
SAMPLE_F9_drval2,nan,nan,Feature 9 - drval2
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_fidn,78242544,78242544,Feature 9 - fidn
SAMPLE_F9_fids,10005,10005,Feature 9 - fids
SAMPLE_F9_geometry,"POLYGON ((-122.427646 37.403905, -122.426632 37.40...","POLYGON ((-122.427646 37.403905, -122.426632 37.40...",Feature 9 - geometry
SAMPLE_F9_grup,2,2,Feature 9 - grup
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,022604A9E2F02715,022604A9E2F02715,Feature 9 - lnam
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,308,308,Feature 9 - objl
SAMPLE_F9_posacc,nan,nan,Feature 9 - posacc
SAMPLE_F9_prim,3,3,Feature 9 - prim
SAMPLE_F9_rcid,811,811,Feature 9 - rcid
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1,Feature 9 - rver
SAMPLE_F9_sordat,20170920,20170920,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,reprt,L-818-2017","US,US,reprt,L-818-2017",Feature 9 - sorind
SAMPLE_F9_souacc,nan,nan,Feature 9 - souacc
SAMPLE_F9_surend,1939,1939,Feature 9 - surend
SAMPLE_F9_sursta,1930,1930,Feature 9 - sursta
SAMPLE_F9_txtdsc,US3CA52D.TXT,US3CA52D.TXT,Feature 9 - txtdsc
SAMPLE_F9_verdat,nan,nan,Feature 9 - verdat
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550,Feature 10 - agen
SAMPLE_F10_catqua,nan,nan,Feature 10 - catqua
SAMPLE_F10_catzoc,4,4,Feature 10 - catzoc
SAMPLE_F10_drval1,nan,nan,Feature 10 - drval1
SAMPLE_F10_drval2,nan,nan,Feature 10 - drval2
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_fidn,817489478,817489478,Feature 10 - fidn
SAMPLE_F10_fids,12345,12345,Feature 10 - fids
SAMPLE_F10_geometry,"POLYGON ((-123.176768 36.1666, -123.0418675 36.166...","POLYGON ((-123.176768 36.1666, -123.0418675 36.166...",Feature 10 - geometry
SAMPLE_F10_grup,2,2,Feature 10 - grup
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,022630B9E6463039,022630B9E6463039,Feature 10 - lnam
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,308,308,Feature 10 - objl
SAMPLE_F10_posacc,nan,nan,Feature 10 - posacc
SAMPLE_F10_prim,3,3,Feature 10 - prim
SAMPLE_F10_rcid,812,812,Feature 10 - rcid
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1,Feature 10 - rver
SAMPLE_F10_sordat,20170920,20170920,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,reprt,L-818-2017","US,US,reprt,L-818-2017",Feature 10 - sorind
SAMPLE_F10_souacc,nan,nan,Feature 10 - souacc
SAMPLE_F10_surend,1969,1969,Feature 10 - surend
SAMPLE_F10_sursta,1960,1960,Feature 10 - sursta
SAMPLE_F10_txtdsc,US3CA52D.TXT,US3CA52D.TXT,Feature 10 - txtdsc
SAMPLE_F10_verdat,nan,nan,Feature 10 - verdat
