attribute,gpkg,postgis,notes
PROP_COMPLETENESS_fidn,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_fids,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_grup,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_inform,9/23 (39.1%),9/23 (39.1%),Prop Values MATCH (39.1%)
PROP_COMPLETENESS_lnam,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_lnam_refs,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_ninfom,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_ntxtds,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_objl,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_ogc_fid,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_orient,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_prim,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_rcid,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_recdat,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_recind,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_restrn,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_rver,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_scamax,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_scamin,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_sordat,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_sorind,23/23 (100.0%),23/23 (100.0%),Prop Values MATCH (100.0%)
PROP_COMPLETENESS_status,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
PROP_COMPLETENESS_txtdsc,0/23 (0.0%),0/23 (0.0%),Prop Values MATCH (0.0%)
