attribute,gpkg,postgis,notes
SAMPLE_F1_scamin,259999,259999,Feature 1 - scamin
SAMPLE_F1_sordat,201305,201305,Feature 1 - sordat
SAMPLE_F1_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 1 - sorind
SAMPLE_F1_souacc,nan,None,Feature 1 - souacc
SAMPLE_F1_status,None,None,Feature 1 - status
SAMPLE_F1_tecsou,None,None,Feature 1 - tecsou
SAMPLE_F1_txtdsc,None,None,Feature 1 - txtdsc
SAMPLE_F1_verdat,nan,None,Feature 1 - verdat
SAMPLE_FEATURE_2_SEPARATOR,--- FEATURE 2 ---,--- FEATURE 2 ---,Feature 2 sample
SAMPLE_F2_agen,550,550.0,Feature 2 - agen - VALUES DIFFER!
SAMPLE_F2_depth,2635.3,2635.3,Feature 2 - depth
SAMPLE_F2_dsid_dsnm,US3CA52M,US3CA52M,Feature 2 - dsid_dsnm
SAMPLE_F2_dsid_edtn,31,31,Feature 2 - dsid_edtn
SAMPLE_F2_dsid_updn,0,0,Feature 2 - dsid_updn
SAMPLE_F2_expsou,nan,nan,Feature 2 - expsou
SAMPLE_F2_ffpt_rind,None,None,Feature 2 - ffpt_rind
SAMPLE_F2_fidn,-680462331,-680462331.0,Feature 2 - fidn - VALUES DIFFER!
SAMPLE_F2_fids,5460,5460.0,Feature 2 - fids - VALUES DIFFER!
SAMPLE_F2_grup,2,2.0,Feature 2 - grup - VALUES DIFFER!
SAMPLE_F2_inform,None,None,Feature 2 - inform
SAMPLE_F2_lnam,0226D770F8051554,0226D770F8051554,Feature 2 - lnam
SAMPLE_F2_lnam_refs,None,None,Feature 2 - lnam_refs
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_nobjnm,None,None,Feature 2 - nobjnm
SAMPLE_F2_ntxtds,None,None,Feature 2 - ntxtds
SAMPLE_F2_objl,129,129.0,Feature 2 - objl - VALUES DIFFER!
SAMPLE_F2_objnam,None,None,Feature 2 - objnam
SAMPLE_F2_prim,1,1.0,Feature 2 - prim - VALUES DIFFER!
SAMPLE_F2_quasou,None,None,Feature 2 - quasou
SAMPLE_F2_rcid,2112,2112.0,Feature 2 - rcid - VALUES DIFFER!
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1.0,Feature 2 - rver - VALUES DIFFER!
SAMPLE_F2_scamax,nan,None,Feature 2 - scamax
SAMPLE_F2_scamin,259999,259999,Feature 2 - scamin
SAMPLE_F2_sordat,201305,201305,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 2 - sorind
SAMPLE_F2_souacc,nan,None,Feature 2 - souacc
SAMPLE_F2_status,None,None,Feature 2 - status
SAMPLE_F2_tecsou,None,None,Feature 2 - tecsou
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_verdat,nan,None,Feature 2 - verdat
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550.0,Feature 3 - agen - VALUES DIFFER!
SAMPLE_F3_depth,1944.0,1944.0,Feature 3 - depth
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_expsou,nan,nan,Feature 3 - expsou
SAMPLE_F3_ffpt_rind,None,None,Feature 3 - ffpt_rind
SAMPLE_F3_fidn,-680462331,-680462331.0,Feature 3 - fidn - VALUES DIFFER!
SAMPLE_F3_fids,5460,5460.0,Feature 3 - fids - VALUES DIFFER!
SAMPLE_F3_grup,2,2.0,Feature 3 - grup - VALUES DIFFER!
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,0226D770F8051554,0226D770F8051554,Feature 3 - lnam
SAMPLE_F3_lnam_refs,None,None,Feature 3 - lnam_refs
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_nobjnm,None,None,Feature 3 - nobjnm
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,129,129.0,Feature 3 - objl - VALUES DIFFER!
SAMPLE_F3_objnam,None,None,Feature 3 - objnam
SAMPLE_F3_prim,1,1.0,Feature 3 - prim - VALUES DIFFER!
SAMPLE_F3_quasou,None,None,Feature 3 - quasou
SAMPLE_F3_rcid,2112,2112.0,Feature 3 - rcid - VALUES DIFFER!
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1.0,Feature 3 - rver - VALUES DIFFER!
SAMPLE_F3_scamax,nan,None,Feature 3 - scamax
SAMPLE_F3_scamin,259999,259999,Feature 3 - scamin
SAMPLE_F3_sordat,201305,201305,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 3 - sorind
SAMPLE_F3_souacc,nan,None,Feature 3 - souacc
SAMPLE_F3_status,None,None,Feature 3 - status
SAMPLE_F3_tecsou,None,None,Feature 3 - tecsou
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_verdat,nan,None,Feature 3 - verdat
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550.0,Feature 4 - agen - VALUES DIFFER!
SAMPLE_F4_depth,3500.3,3500.3,Feature 4 - depth
SAMPLE_F4_dsid_dsnm,US3CA52M,US3CA52M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,31,31,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,0,0,Feature 4 - dsid_updn
SAMPLE_F4_expsou,nan,nan,Feature 4 - expsou
SAMPLE_F4_ffpt_rind,None,None,Feature 4 - ffpt_rind
SAMPLE_F4_fidn,-680462331,-680462331.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,5460,5460.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_grup,2,2.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,0226D770F8051554,0226D770F8051554,Feature 4 - lnam
SAMPLE_F4_lnam_refs,None,None,Feature 4 - lnam_refs
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_nobjnm,None,None,Feature 4 - nobjnm
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,129,129.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_objnam,None,None,Feature 4 - objnam
SAMPLE_F4_prim,1,1.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_quasou,None,None,Feature 4 - quasou
SAMPLE_F4_rcid,2112,2112.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax
SAMPLE_F4_scamin,259999,259999,Feature 4 - scamin
SAMPLE_F4_sordat,201305,201305,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 4 - sorind
SAMPLE_F4_souacc,nan,None,Feature 4 - souacc
SAMPLE_F4_status,None,None,Feature 4 - status
SAMPLE_F4_tecsou,None,None,Feature 4 - tecsou
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_verdat,nan,None,Feature 4 - verdat
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_depth,3383.2,3383.2,Feature 5 - depth
SAMPLE_F5_dsid_dsnm,US3CA52M,US3CA52M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,31,31,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,0,0,Feature 5 - dsid_updn
SAMPLE_F5_expsou,nan,nan,Feature 5 - expsou
SAMPLE_F5_ffpt_rind,None,None,Feature 5 - ffpt_rind
SAMPLE_F5_fidn,-680462331,-680462331.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,5460,5460.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_grup,2,2.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,0226D770F8051554,0226D770F8051554,Feature 5 - lnam
SAMPLE_F5_lnam_refs,None,None,Feature 5 - lnam_refs
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_nobjnm,None,None,Feature 5 - nobjnm
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,129,129.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_objnam,None,None,Feature 5 - objnam
SAMPLE_F5_prim,1,1.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_quasou,None,None,Feature 5 - quasou
SAMPLE_F5_rcid,2112,2112.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax
SAMPLE_F5_scamin,259999,259999,Feature 5 - scamin
SAMPLE_F5_sordat,201305,201305,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 5 - sorind
SAMPLE_F5_souacc,nan,None,Feature 5 - souacc
SAMPLE_F5_status,None,None,Feature 5 - status
SAMPLE_F5_tecsou,None,None,Feature 5 - tecsou
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_verdat,nan,None,Feature 5 - verdat
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_depth,2278.6,2278.6,Feature 6 - depth
SAMPLE_F6_dsid_dsnm,US3CA52M,US3CA52M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,31,31,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,0,0,Feature 6 - dsid_updn
SAMPLE_F6_expsou,nan,nan,Feature 6 - expsou
SAMPLE_F6_ffpt_rind,None,None,Feature 6 - ffpt_rind
SAMPLE_F6_fidn,-680462331,-680462331.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,5460,5460.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_grup,2,2.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,0226D770F8051554,0226D770F8051554,Feature 6 - lnam
SAMPLE_F6_lnam_refs,None,None,Feature 6 - lnam_refs
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_nobjnm,None,None,Feature 6 - nobjnm
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,129,129.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_objnam,None,None,Feature 6 - objnam
SAMPLE_F6_prim,1,1.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_quasou,None,None,Feature 6 - quasou
SAMPLE_F6_rcid,2112,2112.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax
SAMPLE_F6_scamin,259999,259999,Feature 6 - scamin
SAMPLE_F6_sordat,201305,201305,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 6 - sorind
SAMPLE_F6_souacc,nan,None,Feature 6 - souacc
SAMPLE_F6_status,None,None,Feature 6 - status
SAMPLE_F6_tecsou,None,None,Feature 6 - tecsou
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_verdat,nan,None,Feature 6 - verdat
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_depth,2296.9,2296.9,Feature 7 - depth
SAMPLE_F7_dsid_dsnm,US3CA52M,US3CA52M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,31,31,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,0,0,Feature 7 - dsid_updn
SAMPLE_F7_expsou,nan,nan,Feature 7 - expsou
SAMPLE_F7_ffpt_rind,None,None,Feature 7 - ffpt_rind
SAMPLE_F7_fidn,-680462331,-680462331.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,5460,5460.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,0226D770F8051554,0226D770F8051554,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,129,129.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_prim,1,1.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_quasou,None,None,Feature 7 - quasou
SAMPLE_F7_rcid,2112,2112.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax
SAMPLE_F7_scamin,259999,259999,Feature 7 - scamin
SAMPLE_F7_sordat,201305,201305,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 7 - sorind
SAMPLE_F7_souacc,nan,None,Feature 7 - souacc
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_tecsou,None,None,Feature 7 - tecsou
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_depth,2070.2,2070.2,Feature 8 - depth
SAMPLE_F8_dsid_dsnm,US3CA52M,US3CA52M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,31,31,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_expsou,nan,nan,Feature 8 - expsou
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,-680462331,-680462331.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,5460,5460.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,0226D770F8051554,0226D770F8051554,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,129,129.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_prim,1,1.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_quasou,None,None,Feature 8 - quasou
SAMPLE_F8_rcid,2112,2112.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,259999,259999,Feature 8 - scamin
SAMPLE_F8_sordat,201305,201305,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 8 - sorind
SAMPLE_F8_souacc,nan,None,Feature 8 - souacc
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_tecsou,None,None,Feature 8 - tecsou
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_depth,2432.3,2432.3,Feature 9 - depth
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_expsou,nan,nan,Feature 9 - expsou
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,-680462331,-680462331.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,5460,5460.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,0226D770F8051554,0226D770F8051554,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,129,129.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_prim,1,1.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_quasou,None,None,Feature 9 - quasou
SAMPLE_F9_rcid,2112,2112.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,259999,259999,Feature 9 - scamin
SAMPLE_F9_sordat,201305,201305,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 9 - sorind
SAMPLE_F9_souacc,nan,None,Feature 9 - souacc
SAMPLE_F9_status,None,None,Feature 9 - status
SAMPLE_F9_tecsou,None,None,Feature 9 - tecsou
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_depth,2278.6,2278.6,Feature 10 - depth
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_expsou,nan,nan,Feature 10 - expsou
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,-680462331,-680462331.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,5460,5460.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,0226D770F8051554,0226D770F8051554,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
