layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
m_qual,33,30,30,0,3,0,False,"ffpt_rind, lnam_refs, tecsou"
isolatednode,10,10,10,0,0,0,True,
seaare,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
fairwy,37,32,32,0,5,0,False,"lnam_refs, ffpt_rind, restrn, quasou, status"
bcnlat,47,41,41,0,6,0,False,"lnam_refs, natcon, colpat, ffpt_rind, status, colour"
siltnk,43,36,36,0,7,0,False,"lnam_refs, natcon, colpat, ffpt_rind, status, prodct, colour"
marcul,42,37,37,0,5,0,False,"lnam_refs, ffpt_rind, restrn, quasou, status"
ctnare,29,27,27,0,2,0,False,"ffpt_rind, lnam_refs"
morfac,46,40,40,0,6,0,False,"lnam_refs, natcon, colpat, ffpt_rind, status, colour"
face,10,10,10,0,0,0,True,
edge,22,22,22,0,0,0,True,
cblohd,39,36,36,0,3,0,False,"ffpt_rind, status, lnam_refs"
lakare,30,28,28,0,2,0,False,"ffpt_rind, lnam_refs"
coalne,35,32,32,0,3,0,False,"ffpt_rind, lnam_refs, colour"
tssbnd,29,26,26,0,3,0,False,"ffpt_rind, status, lnam_refs"
wedklp,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
buisgl,42,35,35,0,7,0,False,"lnam_refs, natcon, colpat, ffpt_rind, status, functn, colour"
buaare,34,32,32,0,2,0,False,"ffpt_rind, lnam_refs"
depare,30,27,27,0,3,0,False,"ffpt_rind, lnam_refs, quasou"
exezne,26,24,24,0,2,0,False,"ffpt_rind, lnam_refs"
lndare,29,26,26,0,3,0,False,"ffpt_rind, status, lnam_refs"
damcon,40,35,35,0,5,0,False,"lnam_refs, natcon, colpat, ffpt_rind, colour"
slcons,46,40,40,0,6,0,False,"lnam_refs, natcon, colpat, ffpt_rind, status, colour"
ofsplf,43,35,35,0,8,0,False,"catofp, lnam_refs, natcon, colpat, ffpt_rind, status, prodct, colour"
sbdare,31,26,26,0,5,0,False,"lnam_refs, ffpt_rind, natsur, natqua, colour"
depcnt,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
bridge,44,38,38,0,6,0,False,"lnam_refs, catbrg, natcon, colpat, ffpt_rind, colour"
connectednode,10,10,10,0,0,0,True,
achare,34,29,29,0,5,0,False,"lnam_refs, catach, ffpt_rind, restrn, status"
fogsig,39,36,36,0,3,0,False,"ffpt_rind, status, lnam_refs"
navlne,32,29,29,0,3,0,False,"ffpt_rind, status, lnam_refs"
prcare,29,25,25,0,4,0,False,"ffpt_rind, status, lnam_refs, restrn"
rtpbcn,39,36,36,0,3,0,False,"ffpt_rind, status, lnam_refs"
tsslpt,31,27,27,0,4,0,False,"ffpt_rind, status, lnam_refs, restrn"
pilbop,36,33,33,0,3,0,False,"ffpt_rind, status, lnam_refs"
slotop,37,31,31,0,6,0,False,"lnam_refs, natcon, ffpt_rind, natsur, natqua, colour"
lights,49,43,43,0,6,0,False,"catlit, lnam_refs, ffpt_rind, status, litvis, colour"
unsare,25,23,23,0,2,0,False,"ffpt_rind, lnam_refs"
pipare,34,28,28,0,6,0,False,"lnam_refs, ffpt_rind, restrn, status, prodct, catpip"
m_npub,25,23,23,0,2,0,False,"ffpt_rind, lnam_refs"
boyspp,42,35,35,0,7,0,False,"lnam_refs, catspm, natcon, colpat, ffpt_rind, status, colour"
hrbfac,35,30,30,0,5,0,False,"lnam_refs, natcon, ffpt_rind, cathaf, status"
cblare,32,28,28,0,4,0,False,"ffpt_rind, status, lnam_refs, restrn"
m_covr,22,20,20,0,2,0,False,"ffpt_rind, lnam_refs"
magvar,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
pipsol,39,34,34,0,5,0,False,"lnam_refs, ffpt_rind, status, prodct, catpip"
cgusta,32,29,29,0,3,0,False,"ffpt_rind, status, lnam_refs"
ponton,38,34,34,0,4,0,False,"ffpt_rind, status, lnam_refs, natcon"
rectrc,41,36,36,0,5,0,False,"lnam_refs, ffpt_rind, quasou, status, tecsou"
soundg,34,29,29,0,5,0,False,"lnam_refs, ffpt_rind, quasou, status, tecsou"
admare,30,28,28,0,2,0,False,"ffpt_rind, lnam_refs"
airare,32,28,28,0,4,0,False,"ffpt_rind, status, lnam_refs, catair"
rdocal,35,32,32,0,3,0,False,"ffpt_rind, status, lnam_refs"
splare,31,27,27,0,4,0,False,"ffpt_rind, status, lnam_refs, restrn"
obstrn,44,35,35,0,9,0,False,"lnam_refs, natcon, ffpt_rind, quasou, status, prodct, natsur, natqua, tecsou"
