layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
bridge,49,38,38,0,11,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, colpat, natcon, catbrg"
connectednode,10,10,10,0,0,0,True,
obstrn,49,35,35,0,14,0,False,"lnam_refs, usag, tecsou, mask, name_rcnm, prodct, status, natsur, ffpt_rind, ornt, name_rcid, natqua, quasou, natcon"
buaare,39,32,32,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
rectrc,46,36,36,0,10,0,False,"lnam_refs, usag, tecsou, mask, name_rcnm, status, ornt, ffpt_rind, name_rcid, quasou"
damcon,45,35,35,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, colpat, natcon"
ctnare,34,27,27,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
feryrt,38,30,30,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
dmpgrd,35,25,25,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status, catdpg, restrn"
buisgl,47,35,35,0,12,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, functn, status, colpat, natcon"
cblare,37,28,28,0,9,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status, restrn"
boylat,47,36,36,0,11,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, colpat, natcon"
cblsub,41,33,33,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
lndelv,36,29,29,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
rdocal,40,32,32,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
depcnt,33,26,26,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
rdosta,43,34,34,0,9,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, catros, status"
lights,54,43,43,0,11,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, catlit, litvis"
coalne,40,32,32,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour"
sbdare,36,26,26,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, natsur, ffpt_rind, ornt, name_rcid, colour, natqua"
tssbnd,34,26,26,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
prcare,34,25,25,0,9,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status, restrn"
daymar,47,35,35,0,12,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, colpat, natcon, catspm"
uwtroc,42,30,30,0,12,0,False,"lnam_refs, usag, tecsou, mask, name_rcnm, status, natsur, ffpt_rind, ornt, name_rcid, natqua, quasou"
fairwy,42,32,32,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, status, ornt, ffpt_rind, name_rcid, quasou, restrn"
morfac,51,40,40,0,11,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, colpat, natcon"
hrbfac,40,30,30,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, cathaf, status, natcon"
pilpnt,43,34,34,0,9,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, colpat"
unsare,30,23,23,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
boyspp,47,35,35,0,12,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, colpat, natcon, catspm"
fshzne,34,26,26,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
m_npub,30,23,23,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
isolatednode,10,10,10,0,0,0,True,
topmar,44,34,34,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, status, colpat"
m_covr,27,20,20,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
conzne,34,26,26,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
resare,39,29,29,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, catrea, name_rcid, status, restrn"
seaare,33,26,26,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
lndrgn,36,26,26,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, natsur, ffpt_rind, ornt, name_rcid, natqua, catlnd"
navlne,37,29,29,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
lndmrk,47,34,34,0,13,0,False,"lnam_refs, usag, catlmk, mask, name_rcnm, ornt, ffpt_rind, name_rcid, colour, functn, status, colpat, natcon"
wrecks,46,36,36,0,10,0,False,"lnam_refs, usag, tecsou, mask, name_rcnm, status, ornt, ffpt_rind, name_rcid, quasou"
exezne,31,24,24,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
edge,22,22,22,0,0,0,True,
pipsol,44,34,34,0,10,0,False,"lnam_refs, usag, mask, name_rcnm, prodct, ornt, ffpt_rind, name_rcid, status, catpip"
ctsare,37,29,29,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, status"
soundg,39,29,29,0,10,0,False,"lnam_refs, usag, tecsou, mask, name_rcnm, status, ornt, ffpt_rind, name_rcid, quasou"
tesare,32,24,24,0,8,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid, restrn"
wedklp,33,26,26,0,7,0,False,"lnam_refs, usag, mask, name_rcnm, ornt, ffpt_rind, name_rcid"
