layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
cblohd,44,36,36,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
rtpbcn,44,36,36,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
splare,36,27,27,0,9,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
ctnare,34,27,27,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
lndrgn,36,26,26,0,10,0,False,"lnam_refs, natqua, ornt, catlnd, mask, name_rcnm, usag, natsur, name_rcid, ffpt_rind"
pilbop,41,33,33,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
wedklp,33,26,26,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
coalne,40,32,32,0,8,0,False,"lnam_refs, colour, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
bcnspp,52,40,40,0,12,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, catspm, colpat, ffpt_rind"
edge,22,22,22,0,0,0,True,
mipare,39,29,29,0,10,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind, catmpa"
cblsub,41,33,33,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
rectrc,46,36,36,0,10,0,False,"lnam_refs, quasou, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind, tecsou"
cgusta,37,29,29,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
tesare,32,24,24,0,8,0,False,"lnam_refs, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
achare,39,29,29,0,10,0,False,"lnam_refs, status, catach, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
airare,37,28,28,0,9,0,False,"lnam_refs, catair, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
fshzne,34,26,26,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
buisgl,47,35,35,0,12,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, functn, colpat, ffpt_rind"
pilpnt,43,34,34,0,9,0,False,"lnam_refs, colour, ornt, mask, name_rcnm, usag, name_rcid, colpat, ffpt_rind"
rdocal,40,32,32,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
seaare,33,26,26,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
magvar,33,26,26,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
resare,39,29,29,0,10,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, catrea, usag, name_rcid, ffpt_rind"
unsare,30,23,23,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
hrbfac,40,30,30,0,10,0,False,"lnam_refs, status, ornt, mask, cathaf, name_rcnm, usag, natcon, name_rcid, ffpt_rind"
morfac,51,40,40,0,11,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, colpat, ffpt_rind"
siltnk,48,36,36,0,12,0,False,"lnam_refs, prodct, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, colpat, ffpt_rind"
obstrn,49,35,35,0,14,0,False,"lnam_refs, quasou, prodct, status, natqua, ornt, mask, name_rcnm, usag, natcon, natsur, name_rcid, ffpt_rind, tecsou"
prcare,34,25,25,0,9,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
dmpgrd,35,25,25,0,10,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind, catdpg"
m_nsys,32,25,25,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
lndare,34,26,26,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
wrecks,46,36,36,0,10,0,False,"lnam_refs, quasou, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind, tecsou"
lndmrk,47,34,34,0,13,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, functn, colpat, catlmk, ffpt_rind"
boyspp,47,35,35,0,12,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, catspm, colpat, ffpt_rind"
tssbnd,34,26,26,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
canals,40,32,32,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
m_covr,27,20,20,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
bridge,49,38,38,0,11,0,False,"lnam_refs, colour, catbrg, ornt, mask, name_rcnm, usag, natcon, name_rcid, colpat, ffpt_rind"
lights,54,43,43,0,11,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, catlit, usag, name_rcid, ffpt_rind, litvis"
face,10,10,10,0,0,0,True,
lndelv,36,29,29,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
marcul,47,37,37,0,10,0,False,"lnam_refs, quasou, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
ctsare,37,29,29,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
daymar,47,35,35,0,12,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, catspm, colpat, ffpt_rind"
cblare,37,28,28,0,9,0,False,"lnam_refs, status, restrn, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
boylat,47,36,36,0,11,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, colpat, ffpt_rind"
slcons,51,40,40,0,11,0,False,"lnam_refs, status, colour, ornt, mask, name_rcnm, usag, natcon, name_rcid, colpat, ffpt_rind"
buaare,39,32,32,0,7,0,False,"lnam_refs, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
sbdare,36,26,26,0,10,0,False,"lnam_refs, colour, natqua, ornt, mask, name_rcnm, usag, natsur, name_rcid, ffpt_rind"
navlne,37,29,29,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
isolatednode,10,10,10,0,0,0,True,
rdosta,43,34,34,0,9,0,False,"lnam_refs, status, catros, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
conzne,34,26,26,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
rivers,33,25,25,0,8,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, name_rcid, ffpt_rind"
ponton,43,34,34,0,9,0,False,"lnam_refs, status, ornt, mask, name_rcnm, usag, natcon, name_rcid, ffpt_rind"
