attribute,gpkg,spatialite,notes
DATATYPE_catbrg,object,object,Data type for catbrg
DATATYPE_colour,object,object,Data type for colour
DATATYPE_colpat,object,object,Data type for colpat
DATATYPE_condtn,float64,float64,Data type for condtn
DATATYPE_conrad,float64,float64,Data type for conrad
DATATYPE_convis,float64,float64,Data type for convis
DATATYPE_datend,object,object,Data type for datend
DATATYPE_datsta,object,object,Data type for datsta
DATATYPE_dsid_dsnm,object,object,Data type for dsid_dsnm
DATATYPE_dsid_edtn,int32,int32,Data type for dsid_edtn
DATATYPE_dsid_updn,int32,int32,Data type for dsid_updn
DATATYPE_fidn,int32,int32,Data type for fidn
DATATYPE_fids,int32,int32,Data type for fids
DATATYPE_grup,int32,int32,Data type for grup
DATATYPE_horacc,float64,float64,Data type for horacc
DATATYPE_horclr,float64,float64,Data type for horclr
DATATYPE_inform,object,object,Data type for inform
DATATYPE_lnam,object,object,Data type for lnam
DATATYPE_natcon,object,object,Data type for natcon
DATATYPE_ninfom,object,object,Data type for ninfom
DATATYPE_nobjnm,object,object,Data type for nobjnm
DATATYPE_ntxtds,object,object,Data type for ntxtds
DATATYPE_objl,int32,int32,Data type for objl
DATATYPE_objnam,object,object,Data type for objnam
DATATYPE_picrep,object,object,Data type for picrep
DATATYPE_prim,int32,int32,Data type for prim
DATATYPE_rcid,int32,int32,Data type for rcid
DATATYPE_recdat,object,object,Data type for recdat
DATATYPE_recind,object,object,Data type for recind
DATATYPE_rver,int32,int32,Data type for rver
DATATYPE_scamax,float64,float64,Data type for scamax
DATATYPE_scamin,int32,int32,Data type for scamin
DATATYPE_sordat,object,object,Data type for sordat
DATATYPE_sorind,object,object,Data type for sorind
DATATYPE_txtdsc,object,object,Data type for txtdsc
DATATYPE_veracc,float64,float64,Data type for veracc
DATATYPE_verccl,float64,float64,Data type for verccl
DATATYPE_verclr,float64,float64,Data type for verclr
DATATYPE_vercop,float64,float64,Data type for vercop
DATATYPE_verdat,float64,float64,Data type for verdat
SEPARATOR_FEATURE_SAMPLES,--- FEATURE SAMPLES (10) ---,--- FEATURE SAMPLES (10) ---,Sample of 10 features from each format
SAMPLE_FEATURE_1_SEPARATOR,--- FEATURE 1 ---,--- FEATURE 1 ---,Feature 1 sample
SAMPLE_F1_agen,550,550,Feature 1 - agen
SAMPLE_F1_catbrg,1,1,Feature 1 - catbrg
SAMPLE_F1_colour,None,None,Feature 1 - colour
SAMPLE_F1_colpat,None,None,Feature 1 - colpat
SAMPLE_F1_condtn,nan,nan,Feature 1 - condtn
SAMPLE_F1_conrad,nan,nan,Feature 1 - conrad
SAMPLE_F1_convis,nan,nan,Feature 1 - convis
SAMPLE_F1_datend,None,None,Feature 1 - datend
SAMPLE_F1_datsta,None,None,Feature 1 - datsta
SAMPLE_F1_dsid_dsnm,US3CA52M,US3CA52M,Feature 1 - dsid_dsnm
SAMPLE_F1_dsid_edtn,31,31,Feature 1 - dsid_edtn
SAMPLE_F1_dsid_updn,0,0,Feature 1 - dsid_updn
SAMPLE_F1_fidn,18879394,18879394,Feature 1 - fidn
SAMPLE_F1_fids,50,50,Feature 1 - fids
SAMPLE_F1_geometry,"POLYGON ((-122.1286075 37.4996406, -122.1116809 37...","POLYGON ((-122.1286075 37.4996406, -122.1116809 37...",Feature 1 - geometry
SAMPLE_F1_grup,2,2,Feature 1 - grup
SAMPLE_F1_horacc,nan,nan,Feature 1 - horacc
SAMPLE_F1_horclr,nan,nan,Feature 1 - horclr
SAMPLE_F1_inform,None,None,Feature 1 - inform
SAMPLE_F1_lnam,0226012013A20032,0226012013A20032,Feature 1 - lnam
SAMPLE_F1_natcon,None,None,Feature 1 - natcon
SAMPLE_F1_ninfom,None,None,Feature 1 - ninfom
SAMPLE_F1_nobjnm,None,None,Feature 1 - nobjnm
SAMPLE_F1_ntxtds,None,None,Feature 1 - ntxtds
SAMPLE_F1_objl,11,11,Feature 1 - objl
SAMPLE_F1_objnam,None,None,Feature 1 - objnam
SAMPLE_F1_picrep,None,None,Feature 1 - picrep
SAMPLE_F1_prim,3,3,Feature 1 - prim
SAMPLE_F1_rcid,226,226,Feature 1 - rcid
SAMPLE_F1_recdat,None,None,Feature 1 - recdat
SAMPLE_F1_recind,None,None,Feature 1 - recind
SAMPLE_F1_rver,1,1,Feature 1 - rver
SAMPLE_F1_scamax,nan,nan,Feature 1 - scamax
SAMPLE_F1_scamin,699999,699999,Feature 1 - scamin
SAMPLE_F1_sordat,201305,201305,Feature 1 - sordat
SAMPLE_F1_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 1 - sorind
SAMPLE_F1_txtdsc,None,None,Feature 1 - txtdsc
SAMPLE_F1_veracc,nan,nan,Feature 1 - veracc
SAMPLE_F1_verccl,nan,nan,Feature 1 - verccl
SAMPLE_F1_verclr,nan,nan,Feature 1 - verclr
SAMPLE_F1_vercop,nan,nan,Feature 1 - vercop
SAMPLE_F1_verdat,nan,nan,Feature 1 - verdat
SAMPLE_FEATURE_2_SEPARATOR,--- FEATURE 2 ---,--- FEATURE 2 ---,Feature 2 sample
SAMPLE_F2_agen,550,550,Feature 2 - agen
SAMPLE_F2_catbrg,1,1,Feature 2 - catbrg
SAMPLE_F2_colour,None,None,Feature 2 - colour
SAMPLE_F2_colpat,None,None,Feature 2 - colpat
SAMPLE_F2_condtn,nan,nan,Feature 2 - condtn
SAMPLE_F2_conrad,nan,nan,Feature 2 - conrad
SAMPLE_F2_convis,nan,nan,Feature 2 - convis
SAMPLE_F2_datend,None,None,Feature 2 - datend
SAMPLE_F2_datsta,None,None,Feature 2 - datsta
SAMPLE_F2_dsid_dsnm,US3CA52M,US3CA52M,Feature 2 - dsid_dsnm
SAMPLE_F2_dsid_edtn,31,31,Feature 2 - dsid_edtn
SAMPLE_F2_dsid_updn,0,0,Feature 2 - dsid_updn
SAMPLE_F2_fidn,875810812,875810812,Feature 2 - fidn
SAMPLE_F2_fids,12345,12345,Feature 2 - fids
SAMPLE_F2_geometry,LineString(16),LineString(16),Feature 2 - geometry
SAMPLE_F2_grup,2,2,Feature 2 - grup
SAMPLE_F2_horacc,nan,nan,Feature 2 - horacc
SAMPLE_F2_horclr,201.1,201.1,Feature 2 - horclr
SAMPLE_F2_inform,The center of the channel span is marked by a range of 2 green lights on each side.  3 fixed red ...,The center of the channel span is marked by a range of 2 green lights on each side.  3 fixed red ...,Feature 2 - inform
SAMPLE_F2_lnam,02263433CFFC3039,02263433CFFC3039,Feature 2 - lnam
SAMPLE_F2_natcon,None,None,Feature 2 - natcon
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_nobjnm,None,None,Feature 2 - nobjnm
SAMPLE_F2_ntxtds,None,None,Feature 2 - ntxtds
SAMPLE_F2_objl,11,11,Feature 2 - objl
SAMPLE_F2_objnam,San Mateo-Hayward Bridge,San Mateo-Hayward Bridge,Feature 2 - objnam
SAMPLE_F2_picrep,None,None,Feature 2 - picrep
SAMPLE_F2_prim,2,2,Feature 2 - prim
SAMPLE_F2_rcid,237,237,Feature 2 - rcid
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1,Feature 2 - rver
SAMPLE_F2_scamax,nan,nan,Feature 2 - scamax
SAMPLE_F2_scamin,699999,699999,Feature 2 - scamin
SAMPLE_F2_sordat,20140224,20140224,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,graph,GC-11406","US,US,graph,GC-11406",Feature 2 - sorind
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_veracc,nan,nan,Feature 2 - veracc
SAMPLE_F2_verccl,nan,nan,Feature 2 - verccl
SAMPLE_F2_verclr,41.1,41.1,Feature 2 - verclr
SAMPLE_F2_vercop,nan,nan,Feature 2 - vercop
SAMPLE_F2_verdat,nan,nan,Feature 2 - verdat
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550,Feature 3 - agen
SAMPLE_F3_catbrg,1,1,Feature 3 - catbrg
SAMPLE_F3_colour,None,None,Feature 3 - colour
SAMPLE_F3_colpat,None,None,Feature 3 - colpat
SAMPLE_F3_condtn,nan,nan,Feature 3 - condtn
SAMPLE_F3_conrad,nan,nan,Feature 3 - conrad
SAMPLE_F3_convis,nan,nan,Feature 3 - convis
SAMPLE_F3_datend,None,None,Feature 3 - datend
SAMPLE_F3_datsta,None,None,Feature 3 - datsta
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_fidn,19903801,19903801,Feature 3 - fidn
SAMPLE_F3_fids,50,50,Feature 3 - fids
SAMPLE_F3_geometry,LineString(2),LineString(2),Feature 3 - geometry
SAMPLE_F3_grup,2,2,Feature 3 - grup
SAMPLE_F3_horacc,nan,nan,Feature 3 - horacc
SAMPLE_F3_horclr,nan,nan,Feature 3 - horclr
SAMPLE_F3_inform,Railway bridge,Railway bridge,Feature 3 - inform
SAMPLE_F3_lnam,0226012FB5390032,0226012FB5390032,Feature 3 - lnam
SAMPLE_F3_natcon,None,None,Feature 3 - natcon
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_nobjnm,None,None,Feature 3 - nobjnm
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,11,11,Feature 3 - objl
SAMPLE_F3_objnam,None,None,Feature 3 - objnam
SAMPLE_F3_picrep,None,None,Feature 3 - picrep
SAMPLE_F3_prim,2,2,Feature 3 - prim
SAMPLE_F3_rcid,238,238,Feature 3 - rcid
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1,Feature 3 - rver
SAMPLE_F3_scamax,nan,nan,Feature 3 - scamax
SAMPLE_F3_scamin,699999,699999,Feature 3 - scamin
SAMPLE_F3_sordat,201305,201305,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 3 - sorind
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_veracc,nan,nan,Feature 3 - veracc
SAMPLE_F3_verccl,nan,nan,Feature 3 - verccl
SAMPLE_F3_verclr,nan,nan,Feature 3 - verclr
SAMPLE_F3_vercop,nan,nan,Feature 3 - vercop
SAMPLE_F3_verdat,nan,nan,Feature 3 - verdat
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550,Feature 4 - agen
SAMPLE_F4_catbrg,1,1,Feature 4 - catbrg
SAMPLE_F4_colour,None,None,Feature 4 - colour
SAMPLE_F4_colpat,None,None,Feature 4 - colpat
SAMPLE_F4_condtn,nan,nan,Feature 4 - condtn
SAMPLE_F4_conrad,nan,nan,Feature 4 - conrad
SAMPLE_F4_convis,nan,nan,Feature 4 - convis
SAMPLE_F4_datend,None,None,Feature 4 - datend
SAMPLE_F4_datsta,None,None,Feature 4 - datsta
SAMPLE_F4_dsid_dsnm,US3CA52M,US3CA52M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,31,31,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,0,0,Feature 4 - dsid_updn
SAMPLE_F4_fidn,22292713,22292713,Feature 4 - fidn
SAMPLE_F4_fids,50,50,Feature 4 - fids
SAMPLE_F4_geometry,LineString(3),LineString(3),Feature 4 - geometry
SAMPLE_F4_grup,2,2,Feature 4 - grup
SAMPLE_F4_horacc,nan,nan,Feature 4 - horacc
SAMPLE_F4_horclr,nan,nan,Feature 4 - horclr
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,0226015428E90032,0226015428E90032,Feature 4 - lnam
SAMPLE_F4_natcon,None,None,Feature 4 - natcon
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_nobjnm,None,None,Feature 4 - nobjnm
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,11,11,Feature 4 - objl
SAMPLE_F4_objnam,None,None,Feature 4 - objnam
SAMPLE_F4_picrep,None,None,Feature 4 - picrep
SAMPLE_F4_prim,2,2,Feature 4 - prim
SAMPLE_F4_rcid,239,239,Feature 4 - rcid
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1,Feature 4 - rver
SAMPLE_F4_scamax,nan,nan,Feature 4 - scamax
SAMPLE_F4_scamin,259999,259999,Feature 4 - scamin
SAMPLE_F4_sordat,201305,201305,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 4 - sorind
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_veracc,nan,nan,Feature 4 - veracc
SAMPLE_F4_verccl,nan,nan,Feature 4 - verccl
SAMPLE_F4_verclr,nan,nan,Feature 4 - verclr
SAMPLE_F4_vercop,nan,nan,Feature 4 - vercop
SAMPLE_F4_verdat,nan,nan,Feature 4 - verdat
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550,Feature 5 - agen
SAMPLE_F5_catbrg,1,1,Feature 5 - catbrg
SAMPLE_F5_colour,None,None,Feature 5 - colour
SAMPLE_F5_colpat,None,None,Feature 5 - colpat
SAMPLE_F5_condtn,nan,nan,Feature 5 - condtn
SAMPLE_F5_conrad,nan,nan,Feature 5 - conrad
SAMPLE_F5_convis,nan,nan,Feature 5 - convis
SAMPLE_F5_datend,None,None,Feature 5 - datend
SAMPLE_F5_datsta,None,None,Feature 5 - datsta
SAMPLE_F5_dsid_dsnm,US4CA60M,US4CA60M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,37,37,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,6,6,Feature 5 - dsid_updn
SAMPLE_F5_fidn,18998165,18998165,Feature 5 - fidn
SAMPLE_F5_fids,50,50,Feature 5 - fids
SAMPLE_F5_geometry,"POLYGON ((-118.2414724 33.7771886, -118.2410755 33...","POLYGON ((-118.2414724 33.7771886, -118.2410755 33...",Feature 5 - geometry
SAMPLE_F5_grup,2,2,Feature 5 - grup
SAMPLE_F5_horacc,nan,nan,Feature 5 - horacc
SAMPLE_F5_horclr,nan,nan,Feature 5 - horclr
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,02260121E3950032,02260121E3950032,Feature 5 - lnam
SAMPLE_F5_natcon,None,None,Feature 5 - natcon
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_nobjnm,None,None,Feature 5 - nobjnm
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,11,11,Feature 5 - objl
SAMPLE_F5_objnam,None,None,Feature 5 - objnam
SAMPLE_F5_picrep,None,None,Feature 5 - picrep
SAMPLE_F5_prim,3,3,Feature 5 - prim
SAMPLE_F5_rcid,903,903,Feature 5 - rcid
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1,Feature 5 - rver
SAMPLE_F5_scamax,nan,nan,Feature 5 - scamax
SAMPLE_F5_scamin,259999,259999,Feature 5 - scamin
SAMPLE_F5_sordat,20090410,20090410,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 5 - sorind
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_veracc,nan,nan,Feature 5 - veracc
SAMPLE_F5_verccl,nan,nan,Feature 5 - verccl
SAMPLE_F5_verclr,nan,nan,Feature 5 - verclr
SAMPLE_F5_vercop,nan,nan,Feature 5 - vercop
SAMPLE_F5_verdat,nan,nan,Feature 5 - verdat
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550,Feature 6 - agen
SAMPLE_F6_catbrg,1,1,Feature 6 - catbrg
SAMPLE_F6_colour,None,None,Feature 6 - colour
SAMPLE_F6_colpat,None,None,Feature 6 - colpat
SAMPLE_F6_condtn,nan,nan,Feature 6 - condtn
SAMPLE_F6_conrad,nan,nan,Feature 6 - conrad
SAMPLE_F6_convis,nan,nan,Feature 6 - convis
SAMPLE_F6_datend,None,None,Feature 6 - datend
SAMPLE_F6_datsta,None,None,Feature 6 - datsta
SAMPLE_F6_dsid_dsnm,US4CA60M,US4CA60M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,37,37,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,6,6,Feature 6 - dsid_updn
SAMPLE_F6_fidn,273584455,273584455,Feature 6 - fidn
SAMPLE_F6_fids,4156,4156,Feature 6 - fids
SAMPLE_F6_geometry,"POLYGON ((-118.206222 33.7671409, -118.2062191 33....","POLYGON ((-118.206222 33.7671409, -118.2062191 33....",Feature 6 - geometry
SAMPLE_F6_grup,2,2,Feature 6 - grup
SAMPLE_F6_horacc,nan,nan,Feature 6 - horacc
SAMPLE_F6_horclr,nan,nan,Feature 6 - horclr
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,0226104E9147103C,0226104E9147103C,Feature 6 - lnam
SAMPLE_F6_natcon,None,None,Feature 6 - natcon
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_nobjnm,None,None,Feature 6 - nobjnm
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,11,11,Feature 6 - objl
SAMPLE_F6_objnam,None,None,Feature 6 - objnam
SAMPLE_F6_picrep,None,None,Feature 6 - picrep
SAMPLE_F6_prim,3,3,Feature 6 - prim
SAMPLE_F6_rcid,904,904,Feature 6 - rcid
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1,Feature 6 - rver
SAMPLE_F6_scamax,nan,nan,Feature 6 - scamax
SAMPLE_F6_scamin,259999,259999,Feature 6 - scamin
SAMPLE_F6_sordat,20090410,20090410,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 6 - sorind
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_veracc,nan,nan,Feature 6 - veracc
SAMPLE_F6_verccl,nan,nan,Feature 6 - verccl
SAMPLE_F6_verclr,nan,nan,Feature 6 - verclr
SAMPLE_F6_vercop,nan,nan,Feature 6 - vercop
SAMPLE_F6_verdat,nan,nan,Feature 6 - verdat
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550,Feature 7 - agen
SAMPLE_F7_catbrg,1,1,Feature 7 - catbrg
SAMPLE_F7_colour,None,None,Feature 7 - colour
SAMPLE_F7_colpat,None,None,Feature 7 - colpat
SAMPLE_F7_condtn,nan,nan,Feature 7 - condtn
SAMPLE_F7_conrad,nan,nan,Feature 7 - conrad
SAMPLE_F7_convis,nan,nan,Feature 7 - convis
SAMPLE_F7_datend,None,None,Feature 7 - datend
SAMPLE_F7_datsta,None,None,Feature 7 - datsta
SAMPLE_F7_dsid_dsnm,US4CA60M,US4CA60M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,37,37,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,6,6,Feature 7 - dsid_updn
SAMPLE_F7_fidn,273602878,273602878,Feature 7 - fidn
SAMPLE_F7_fids,4156,4156,Feature 7 - fids
SAMPLE_F7_geometry,"POLYGON ((-118.2061944 33.7772701, -118.2061928 33...","POLYGON ((-118.2061944 33.7772701, -118.2061928 33...",Feature 7 - geometry
SAMPLE_F7_grup,2,2,Feature 7 - grup
SAMPLE_F7_horacc,nan,nan,Feature 7 - horacc
SAMPLE_F7_horclr,nan,nan,Feature 7 - horclr
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,0226104ED93E103C,0226104ED93E103C,Feature 7 - lnam
SAMPLE_F7_natcon,None,None,Feature 7 - natcon
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,11,11,Feature 7 - objl
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_picrep,None,None,Feature 7 - picrep
SAMPLE_F7_prim,3,3,Feature 7 - prim
SAMPLE_F7_rcid,905,905,Feature 7 - rcid
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1,Feature 7 - rver
SAMPLE_F7_scamax,nan,nan,Feature 7 - scamax
SAMPLE_F7_scamin,259999,259999,Feature 7 - scamin
SAMPLE_F7_sordat,20090410,20090410,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 7 - sorind
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_veracc,nan,nan,Feature 7 - veracc
SAMPLE_F7_verccl,nan,nan,Feature 7 - verccl
SAMPLE_F7_verclr,nan,nan,Feature 7 - verclr
SAMPLE_F7_vercop,nan,nan,Feature 7 - vercop
SAMPLE_F7_verdat,nan,nan,Feature 7 - verdat
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550,Feature 8 - agen
SAMPLE_F8_catbrg,1,1,Feature 8 - catbrg
SAMPLE_F8_colour,None,None,Feature 8 - colour
SAMPLE_F8_colpat,None,None,Feature 8 - colpat
SAMPLE_F8_condtn,nan,nan,Feature 8 - condtn
SAMPLE_F8_conrad,nan,nan,Feature 8 - conrad
SAMPLE_F8_convis,nan,nan,Feature 8 - convis
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US4CA60M,US4CA60M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,37,37,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,6,6,Feature 8 - dsid_updn
SAMPLE_F8_fidn,274898788,274898788,Feature 8 - fidn
SAMPLE_F8_fids,4121,4121,Feature 8 - fids
SAMPLE_F8_geometry,"POLYGON ((-117.9055312 33.6169167, -117.9038781 33...","POLYGON ((-117.9055312 33.6169167, -117.9038781 33...",Feature 8 - geometry
SAMPLE_F8_grup,2,2,Feature 8 - grup
SAMPLE_F8_horacc,nan,nan,Feature 8 - horacc
SAMPLE_F8_horclr,nan,nan,Feature 8 - horclr
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022610629F641019,022610629F641019,Feature 8 - lnam
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,11,11,Feature 8 - objl
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_picrep,None,None,Feature 8 - picrep
SAMPLE_F8_prim,3,3,Feature 8 - prim
SAMPLE_F8_rcid,906,906,Feature 8 - rcid
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1,Feature 8 - rver
SAMPLE_F8_scamax,nan,nan,Feature 8 - scamax
SAMPLE_F8_scamin,259999,259999,Feature 8 - scamin
SAMPLE_F8_sordat,200311,200311,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 8 - sorind
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_veracc,nan,nan,Feature 8 - veracc
SAMPLE_F8_verccl,nan,nan,Feature 8 - verccl
SAMPLE_F8_verclr,nan,nan,Feature 8 - verclr
