layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
pipare,34,28,28,0,6,0,False,"restrn, ffpt_rind, lnam_refs, status, catpip, prodct"
soundg,34,29,29,0,5,0,False,"quasou, ffpt_rind, lnam_refs, status, tecsou"
m_qual,33,30,30,0,3,0,False,"ffpt_rind, lnam_refs, tecsou"
lakare,30,28,28,0,2,0,False,"ffpt_rind, lnam_refs"
pilbop,36,33,33,0,3,0,False,"ffpt_rind, lnam_refs, status"
feryrt,33,30,30,0,3,0,False,"ffpt_rind, lnam_refs, status"
rdocal,35,32,32,0,3,0,False,"ffpt_rind, lnam_refs, status"
fogsig,39,36,36,0,3,0,False,"ffpt_rind, lnam_refs, status"
m_covr,22,20,20,0,2,0,False,"ffpt_rind, lnam_refs"
lndrgn,31,26,26,0,5,0,False,"natsur, ffpt_rind, lnam_refs, catlnd, natqua"
ctnare,29,27,27,0,2,0,False,"ffpt_rind, lnam_refs"
siltnk,43,36,36,0,7,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon, prodct"
obstrn,44,35,35,0,9,0,False,"natsur, quasou, ffpt_rind, lnam_refs, status, tecsou, natcon, prodct, natqua"
tssbnd,29,26,26,0,3,0,False,"ffpt_rind, lnam_refs, status"
cblsub,36,33,33,0,3,0,False,"ffpt_rind, lnam_refs, status"
topmar,39,34,34,0,5,0,False,"colour, ffpt_rind, lnam_refs, status, colpat"
boyspp,42,35,35,0,7,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon, catspm"
sbdare,31,26,26,0,5,0,False,"colour, natsur, ffpt_rind, lnam_refs, natqua"
magvar,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
pipsol,39,34,34,0,5,0,False,"ffpt_rind, lnam_refs, status, catpip, prodct"
tesare,27,24,24,0,3,0,False,"restrn, ffpt_rind, lnam_refs"
ofsplf,43,35,35,0,8,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, catofp, natcon, prodct"
resare,34,29,29,0,5,0,False,"restrn, catrea, ffpt_rind, lnam_refs, status"
dmpgrd,30,25,25,0,5,0,False,"restrn, ffpt_rind, status, lnam_refs, catdpg"
tsslpt,31,27,27,0,4,0,False,"restrn, ffpt_rind, lnam_refs, status"
morfac,46,40,40,0,6,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon"
depcnt,28,26,26,0,2,0,False,"ffpt_rind, lnam_refs"
slotop,37,31,31,0,6,0,False,"colour, natsur, ffpt_rind, lnam_refs, natcon, natqua"
exezne,26,24,24,0,2,0,False,"ffpt_rind, lnam_refs"
buisgl,42,35,35,0,7,0,False,"colour, functn, ffpt_rind, lnam_refs, status, colpat, natcon"
rectrc,41,36,36,0,5,0,False,"quasou, ffpt_rind, lnam_refs, status, tecsou"
hrbfac,35,30,30,0,5,0,False,"ffpt_rind, lnam_refs, status, natcon, cathaf"
rdosta,38,34,34,0,4,0,False,"catros, ffpt_rind, lnam_refs, status"
daymar,42,35,35,0,7,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon, catspm"
edge,22,22,22,0,0,0,True,
uwtroc,37,30,30,0,7,0,False,"natsur, quasou, ffpt_rind, lnam_refs, status, tecsou, natqua"
boysaw,41,35,35,0,6,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon"
canals,35,32,32,0,3,0,False,"ffpt_rind, lnam_refs, status"
conzne,29,26,26,0,3,0,False,"ffpt_rind, lnam_refs, status"
prcare,29,25,25,0,4,0,False,"restrn, ffpt_rind, lnam_refs, status"
fshzne,29,26,26,0,3,0,False,"ffpt_rind, lnam_refs, status"
wrecks,41,36,36,0,5,0,False,"quasou, ffpt_rind, lnam_refs, status, tecsou"
pilpnt,38,34,34,0,4,0,False,"colour, ffpt_rind, lnam_refs, colpat"
lights,49,43,43,0,6,0,False,"colour, litvis, ffpt_rind, lnam_refs, status, catlit"
bcnspp,47,40,40,0,7,0,False,"colour, ffpt_rind, lnam_refs, status, colpat, natcon, catspm"
face,10,10,10,0,0,0,True,
mipare,34,29,29,0,5,0,False,"restrn, ffpt_rind, lnam_refs, status, catmpa"
fairwy,37,32,32,0,5,0,False,"quasou, restrn, ffpt_rind, lnam_refs, status"
tsezne,29,26,26,0,3,0,False,"ffpt_rind, lnam_refs, status"
bridge,44,38,38,0,6,0,False,"colour, ffpt_rind, lnam_refs, colpat, natcon, catbrg"
curent,31,29,29,0,2,0,False,"ffpt_rind, lnam_refs"
