layer_name,format_a_columns,format_b_columns,common_columns,missing_in_a_count,missing_in_b_count,type_mismatches_count,columns_match,missing_in_b
pipare,39,28,28,0,11,0,False,"status, usag, lnam_refs, prodct, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn, catpip"
m_nsys,32,25,25,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
airare,37,28,28,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, catair, name_rcid"
rdosta,43,34,34,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, catros"
cgusta,37,29,29,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
achare,39,29,29,0,10,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, catach, ornt, name_rcid, restrn"
edge,22,22,22,0,0,0,True,
daymar,47,35,35,0,12,0,False,"colour, status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, catspm, colpat, name_rcid, natcon"
isolatednode,10,10,10,0,0,0,True,
m_qual,38,30,30,0,8,0,False,"usag, lnam_refs, name_rcnm, tecsou, ffpt_rind, mask, ornt, name_rcid"
lndmrk,47,34,34,0,13,0,False,"colour, status, usag, lnam_refs, name_rcnm, catlmk, ffpt_rind, mask, ornt, colpat, name_rcid, natcon, functn"
fshzne,34,26,26,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
buaare,39,32,32,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
m_covr,27,20,20,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
pilpnt,43,34,34,0,9,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid"
unsare,30,23,23,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
prcare,34,25,25,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn"
slotop,42,31,31,0,11,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, natqua, ornt, natsur, name_rcid, natcon"
ctnare,34,27,27,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
navlne,37,29,29,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
tssbnd,34,26,26,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
sbdare,36,26,26,0,10,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, natqua, ornt, natsur, name_rcid"
wrecks,46,36,36,0,10,0,False,"status, usag, lnam_refs, quasou, name_rcnm, tecsou, ffpt_rind, mask, ornt, name_rcid"
lights,54,43,43,0,11,0,False,"colour, usag, lnam_refs, status, name_rcnm, litvis, ffpt_rind, mask, catlit, ornt, name_rcid"
obstrn,49,35,35,0,14,0,False,"status, usag, lnam_refs, prodct, quasou, name_rcnm, tecsou, ffpt_rind, mask, natqua, ornt, natsur, name_rcid, natcon"
depcnt,33,26,26,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
mipare,39,29,29,0,10,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn, catmpa"
marcul,47,37,37,0,10,0,False,"status, usag, lnam_refs, quasou, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn"
face,10,10,10,0,0,0,True,
boysaw,46,35,35,0,11,0,False,"colour, usag, lnam_refs, status, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon"
curent,36,29,29,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
soundg,39,29,29,0,10,0,False,"status, usag, lnam_refs, quasou, name_rcnm, tecsou, ffpt_rind, mask, ornt, name_rcid"
tsslpt,36,27,27,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn"
slogrd,39,28,28,0,11,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, natqua, ornt, natsur, name_rcid, natcon"
dmpgrd,35,25,25,0,10,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn, catdpg"
pipsol,44,34,34,0,10,0,False,"status, usag, lnam_refs, prodct, name_rcnm, ffpt_rind, mask, ornt, name_rcid, catpip"
uwtroc,42,30,30,0,12,0,False,"status, usag, lnam_refs, quasou, name_rcnm, tecsou, ffpt_rind, mask, natqua, ornt, natsur, name_rcid"
coalne,40,32,32,0,8,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
wattur,33,26,26,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
ponton,43,34,34,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, natcon"
slcons,51,40,40,0,11,0,False,"colour, status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon"
wedklp,33,26,26,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
cblohd,44,36,36,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
hrbfac,40,30,30,0,10,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, cathaf, name_rcid, natcon"
damcon,45,35,35,0,10,0,False,"colour, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon"
canals,40,32,32,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
cblare,37,28,28,0,9,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn"
boylat,47,36,36,0,11,0,False,"colour, usag, lnam_refs, status, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon"
feryrt,38,30,30,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
fogsig,44,36,36,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
buisgl,47,35,35,0,12,0,False,"colour, status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon, functn"
siltnk,48,36,36,0,12,0,False,"colour, status, usag, prodct, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid, natcon"
depare,35,27,27,0,8,0,False,"usag, lnam_refs, quasou, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
lakare,35,28,28,0,7,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
tesare,32,24,24,0,8,0,False,"usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid, restrn"
topmar,44,34,34,0,10,0,False,"colour, usag, lnam_refs, status, name_rcnm, ffpt_rind, mask, ornt, colpat, name_rcid"
pilbop,41,33,33,0,8,0,False,"status, usag, lnam_refs, name_rcnm, ffpt_rind, mask, ornt, name_rcid"
