attribute,gpkg,postgis,notes
SAMPLE_F2_sectr1,nan,None,Feature 2 - sectr1
SAMPLE_F2_sectr2,nan,None,Feature 2 - sectr2
SAMPLE_F2_siggrp,(O),(O),Feature 2 - siggrp
SAMPLE_F2_sigseq,None,None,Feature 2 - sigseq
SAMPLE_F2_sordat,20090709,20090709,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,reprt,L-932/09","US,US,reprt,L-932/09",Feature 2 - sorind
SAMPLE_F2_status,None,None,Feature 2 - status
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_usag,[ 255 ],[255],Feature 2 - usag - VALUES DIFFER!
SAMPLE_F2_valmxr,nan,None,Feature 2 - valmxr
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550.0,Feature 3 - agen - VALUES DIFFER!
SAMPLE_F3_catrtb,2,2,Feature 3 - catrtb
SAMPLE_F3_datend,None,None,Feature 3 - datend
SAMPLE_F3_datsta,None,None,Feature 3 - datsta
SAMPLE_F3_dsid_dsnm,US1GC09M,US1GC09M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,65,65,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,5,5,Feature 3 - dsid_updn
SAMPLE_F3_ffpt_rind,None,None,Feature 3 - ffpt_rind
SAMPLE_F3_fidn,253935439,253935439.0,Feature 3 - fidn - VALUES DIFFER!
SAMPLE_F3_fids,4044,4044.0,Feature 3 - fids - VALUES DIFFER!
SAMPLE_F3_geometry,Point(1),Point(1),Feature 3 - geometry
SAMPLE_F3_grup,2,2.0,Feature 3 - grup - VALUES DIFFER!
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,02260F22BF4F0FCC,02260F22BF4F0FCC,Feature 3 - lnam
SAMPLE_F3_lnam_refs,None,None,Feature 3 - lnam_refs
SAMPLE_F3_mask,[ 255 ],[255],Feature 3 - mask - VALUES DIFFER!
SAMPLE_F3_name_rcid,[ 187 ],[187],Feature 3 - name_rcid - VALUES DIFFER!
SAMPLE_F3_name_rcnm,[ 110 ],[110],Feature 3 - name_rcnm - VALUES DIFFER!
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_nobjnm,None,None,Feature 3 - nobjnm
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,103,103.0,Feature 3 - objl - VALUES DIFFER!
SAMPLE_F3_objnam,None,None,Feature 3 - objnam
SAMPLE_F3_ornt,[ 255 ],[255],Feature 3 - ornt - VALUES DIFFER!
SAMPLE_F3_perend,None,None,Feature 3 - perend
SAMPLE_F3_persta,None,None,Feature 3 - persta
SAMPLE_F3_prim,1,1.0,Feature 3 - prim - VALUES DIFFER!
SAMPLE_F3_radwal,0.03-X,0.03-X,Feature 3 - radwal
SAMPLE_F3_rcid,476,476.0,Feature 3 - rcid - VALUES DIFFER!
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1.0,Feature 3 - rver - VALUES DIFFER!
SAMPLE_F3_scamax,nan,None,Feature 3 - scamax
SAMPLE_F3_scamin,9999999,9999999,Feature 3 - scamin
SAMPLE_F3_sectr1,nan,None,Feature 3 - sectr1
SAMPLE_F3_sectr2,nan,None,Feature 3 - sectr2
SAMPLE_F3_siggrp,None,None,Feature 3 - siggrp
SAMPLE_F3_sigseq,None,None,Feature 3 - sigseq
SAMPLE_F3_sordat,200303,200303,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 3 - sorind
SAMPLE_F3_status,None,None,Feature 3 - status
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_usag,[ 255 ],[255],Feature 3 - usag - VALUES DIFFER!
SAMPLE_F3_valmxr,nan,None,Feature 3 - valmxr
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550.0,Feature 4 - agen - VALUES DIFFER!
SAMPLE_F4_catrtb,2,2,Feature 4 - catrtb
SAMPLE_F4_datend,None,None,Feature 4 - datend
SAMPLE_F4_datsta,None,None,Feature 4 - datsta
SAMPLE_F4_dsid_dsnm,US1GC09M,US1GC09M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,65,65,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,5,5,Feature 4 - dsid_updn
SAMPLE_F4_ffpt_rind,None,None,Feature 4 - ffpt_rind
SAMPLE_F4_fidn,914312760,914312760.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,9999,9999.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_geometry,Point(1),Point(1),Feature 4 - geometry
SAMPLE_F4_grup,2,2.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,0226367F4E38270F,0226367F4E38270F,Feature 4 - lnam
SAMPLE_F4_lnam_refs,None,None,Feature 4 - lnam_refs
SAMPLE_F4_mask,[ 255 ],[255],Feature 4 - mask - VALUES DIFFER!
SAMPLE_F4_name_rcid,[ 91 ],[91],Feature 4 - name_rcid - VALUES DIFFER!
SAMPLE_F4_name_rcnm,[ 110 ],[110],Feature 4 - name_rcnm - VALUES DIFFER!
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_nobjnm,None,None,Feature 4 - nobjnm
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,103,103.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_objnam,None,None,Feature 4 - objnam
SAMPLE_F4_ornt,[ 255 ],[255],Feature 4 - ornt - VALUES DIFFER!
SAMPLE_F4_perend,None,None,Feature 4 - perend
SAMPLE_F4_persta,None,None,Feature 4 - persta
SAMPLE_F4_prim,1,1.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_radwal,0.03-X,0.03-X,Feature 4 - radwal
SAMPLE_F4_rcid,477,477.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax
SAMPLE_F4_scamin,9999999,9999999,Feature 4 - scamin
SAMPLE_F4_sectr1,nan,None,Feature 4 - sectr1
SAMPLE_F4_sectr2,nan,None,Feature 4 - sectr2
SAMPLE_F4_siggrp,(M),(M),Feature 4 - siggrp
SAMPLE_F4_sigseq,None,None,Feature 4 - sigseq
SAMPLE_F4_sordat,20110329,20110329,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,reprt,7thCGD,LNM 13/11","US,US,reprt,7thCGD,LNM 13/11",Feature 4 - sorind
SAMPLE_F4_status,None,None,Feature 4 - status
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_usag,[ 255 ],[255],Feature 4 - usag - VALUES DIFFER!
SAMPLE_F4_valmxr,nan,None,Feature 4 - valmxr
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_catrtb,2,2,Feature 5 - catrtb
SAMPLE_F5_datend,None,None,Feature 5 - datend
SAMPLE_F5_datsta,None,None,Feature 5 - datsta
SAMPLE_F5_dsid_dsnm,US1GC09M,US1GC09M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,65,65,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,5,5,Feature 5 - dsid_updn
SAMPLE_F5_ffpt_rind,None,None,Feature 5 - ffpt_rind
SAMPLE_F5_fidn,607765385,607765385.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,1,1.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_geometry,Point(1),Point(1),Feature 5 - geometry
SAMPLE_F5_grup,2,2.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,02262439C3890001,02262439C3890001,Feature 5 - lnam
SAMPLE_F5_lnam_refs,None,None,Feature 5 - lnam_refs
SAMPLE_F5_mask,[ 255 ],[255],Feature 5 - mask - VALUES DIFFER!
SAMPLE_F5_name_rcid,[ 316 ],[316],Feature 5 - name_rcid - VALUES DIFFER!
SAMPLE_F5_name_rcnm,[ 110 ],[110],Feature 5 - name_rcnm - VALUES DIFFER!
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_nobjnm,None,None,Feature 5 - nobjnm
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,103,103.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_objnam,None,None,Feature 5 - objnam
SAMPLE_F5_ornt,[ 255 ],[255],Feature 5 - ornt - VALUES DIFFER!
SAMPLE_F5_perend,None,None,Feature 5 - perend
SAMPLE_F5_persta,None,None,Feature 5 - persta
SAMPLE_F5_prim,1,1.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_radwal,"0.03-X,0.10-S","0.03-X,0.10-S",Feature 5 - radwal
SAMPLE_F5_rcid,478,478.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax
SAMPLE_F5_scamin,19999999,19999999,Feature 5 - scamin
SAMPLE_F5_sectr1,nan,None,Feature 5 - sectr1
SAMPLE_F5_sectr2,nan,None,Feature 5 - sectr2
SAMPLE_F5_siggrp,(U)(2),(U)(2),Feature 5 - siggrp
SAMPLE_F5_sigseq,None,None,Feature 5 - sigseq
SAMPLE_F5_sordat,20230802,20230802,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,reprt,USCG Light List Vol. 4/662","US,US,reprt,USCG Light List Vol. 4/662",Feature 5 - sorind
SAMPLE_F5_status,None,None,Feature 5 - status
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_usag,[ 255 ],[255],Feature 5 - usag - VALUES DIFFER!
SAMPLE_F5_valmxr,nan,None,Feature 5 - valmxr
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_catrtb,2,2,Feature 6 - catrtb
SAMPLE_F6_datend,None,None,Feature 6 - datend
SAMPLE_F6_datsta,None,None,Feature 6 - datsta
SAMPLE_F6_dsid_dsnm,US1GC09M,US1GC09M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,65,65,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,5,5,Feature 6 - dsid_updn
SAMPLE_F6_ffpt_rind,None,None,Feature 6 - ffpt_rind
SAMPLE_F6_fidn,114081,114081.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,1,1.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_geometry,Point(1),Point(1),Feature 6 - geometry
SAMPLE_F6_grup,2,2.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,02260001BDA10001,02260001BDA10001,Feature 6 - lnam
SAMPLE_F6_lnam_refs,None,None,Feature 6 - lnam_refs
SAMPLE_F6_mask,[ 255 ],[255],Feature 6 - mask - VALUES DIFFER!
SAMPLE_F6_name_rcid,[ 230 ],[230],Feature 6 - name_rcid - VALUES DIFFER!
SAMPLE_F6_name_rcnm,[ 110 ],[110],Feature 6 - name_rcnm - VALUES DIFFER!
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_nobjnm,None,None,Feature 6 - nobjnm
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,103,103.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_objnam,None,None,Feature 6 - objnam
SAMPLE_F6_ornt,[ 255 ],[255],Feature 6 - ornt - VALUES DIFFER!
SAMPLE_F6_perend,None,None,Feature 6 - perend
SAMPLE_F6_persta,None,None,Feature 6 - persta
SAMPLE_F6_prim,1,1.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_radwal,0.03-X,0.03-X,Feature 6 - radwal
SAMPLE_F6_rcid,479,479.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax
SAMPLE_F6_scamin,9999999,9999999,Feature 6 - scamin
SAMPLE_F6_sectr1,nan,None,Feature 6 - sectr1
SAMPLE_F6_sectr2,nan,None,Feature 6 - sectr2
SAMPLE_F6_siggrp,(K),(K),Feature 6 - siggrp
SAMPLE_F6_sigseq,None,None,Feature 6 - sigseq
SAMPLE_F6_sordat,201506,201506,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 11361","US,US,graph,Chart 11361",Feature 6 - sorind
SAMPLE_F6_status,None,None,Feature 6 - status
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_usag,[ 255 ],[255],Feature 6 - usag - VALUES DIFFER!
SAMPLE_F6_valmxr,nan,None,Feature 6 - valmxr
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_catrtb,2,2,Feature 7 - catrtb
SAMPLE_F7_datend,None,None,Feature 7 - datend
SAMPLE_F7_datsta,None,None,Feature 7 - datsta
SAMPLE_F7_dsid_dsnm,US1GC09M,US1GC09M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,65,65,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,5,5,Feature 7 - dsid_updn
SAMPLE_F7_ffpt_rind,None,None,Feature 7 - ffpt_rind
SAMPLE_F7_fidn,253935441,253935441.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,4044,4044.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_geometry,Point(1),Point(1),Feature 7 - geometry
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02260F22BF510FCC,02260F22BF510FCC,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_mask,[ 255 ],[255],Feature 7 - mask - VALUES DIFFER!
SAMPLE_F7_name_rcid,[ 224 ],[224],Feature 7 - name_rcid - VALUES DIFFER!
SAMPLE_F7_name_rcnm,[ 110 ],[110],Feature 7 - name_rcnm - VALUES DIFFER!
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,103,103.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_ornt,[ 255 ],[255],Feature 7 - ornt - VALUES DIFFER!
SAMPLE_F7_perend,None,None,Feature 7 - perend
SAMPLE_F7_persta,None,None,Feature 7 - persta
SAMPLE_F7_prim,1,1.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_radwal,0.03-X,0.03-X,Feature 7 - radwal
SAMPLE_F7_rcid,480,480.0,Feature 7 - rcid - VALUES DIFFER!
