attribute,gpkg,postgis,notes
SAMPLE_F2_lnam,022639CE0FE10001,022639CE0FE10001,Feature 2 - lnam
SAMPLE_F2_lnam_refs,None,None,Feature 2 - lnam_refs
SAMPLE_F2_mask,[ 2 ],[2],Feature 2 - mask - VALUES DIFFER!
SAMPLE_F2_name_rcid,[ 1104 ],[1104],Feature 2 - name_rcid - VALUES DIFFER!
SAMPLE_F2_name_rcnm,[ 130 ],[130],Feature 2 - name_rcnm - VALUES DIFFER!
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_ntxtds,None,None,Feature 2 - ntxtds
SAMPLE_F2_objl,146,146.0,Feature 2 - objl - VALUES DIFFER!
SAMPLE_F2_ornt,[ 2 ],[2],Feature 2 - ornt - VALUES DIFFER!
SAMPLE_F2_prim,2,2.0,Feature 2 - prim - VALUES DIFFER!
SAMPLE_F2_rcid,2140,2140.0,Feature 2 - rcid - VALUES DIFFER!
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1.0,Feature 2 - rver - VALUES DIFFER!
SAMPLE_F2_scamax,nan,None,Feature 2 - scamax
SAMPLE_F2_scamin,nan,None,Feature 2 - scamin
SAMPLE_F2_sordat,20130328,20130328,Feature 2 - sordat
SAMPLE_F2_sorind,"US,US,reprt,L-25/13","US,US,reprt,L-25/13",Feature 2 - sorind
SAMPLE_F2_status,None,None,Feature 2 - status
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_usag,[ 255 ],[255],Feature 2 - usag - VALUES DIFFER!
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550.0,Feature 3 - agen - VALUES DIFFER!
SAMPLE_F3_cattss,1,1,Feature 3 - cattss
SAMPLE_F3_datend,None,None,Feature 3 - datend
SAMPLE_F3_datsta,None,None,Feature 3 - datsta
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_ffpt_rind,None,None,Feature 3 - ffpt_rind
SAMPLE_F3_fidn,179198309,179198309.0,Feature 3 - fidn - VALUES DIFFER!
SAMPLE_F3_fids,1,1.0,Feature 3 - fids - VALUES DIFFER!
SAMPLE_F3_geometry,LineString(12),LineString(12),Feature 3 - geometry
SAMPLE_F3_grup,2,2.0,Feature 3 - grup - VALUES DIFFER!
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,02260AAE59650001,02260AAE59650001,Feature 3 - lnam
SAMPLE_F3_lnam_refs,None,None,Feature 3 - lnam_refs
SAMPLE_F3_mask,"[ 2, 2 ]","[2, 2]",Feature 3 - mask - VALUES DIFFER!
SAMPLE_F3_name_rcid,"[ 1045, 1110 ]","[1045, 1110]",Feature 3 - name_rcid - VALUES DIFFER!
SAMPLE_F3_name_rcnm,"[ 130, 130 ]","[130, 130]",Feature 3 - name_rcnm - VALUES DIFFER!
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,146,146.0,Feature 3 - objl - VALUES DIFFER!
SAMPLE_F3_ornt,"[ 1, 2 ]","[1, 2]",Feature 3 - ornt - VALUES DIFFER!
SAMPLE_F3_prim,2,2.0,Feature 3 - prim - VALUES DIFFER!
SAMPLE_F3_rcid,2141,2141.0,Feature 3 - rcid - VALUES DIFFER!
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1.0,Feature 3 - rver - VALUES DIFFER!
SAMPLE_F3_scamax,nan,None,Feature 3 - scamax
SAMPLE_F3_scamin,nan,None,Feature 3 - scamin
SAMPLE_F3_sordat,20130328,20130328,Feature 3 - sordat
SAMPLE_F3_sorind,"US,US,reprt,L-25/13","US,US,reprt,L-25/13",Feature 3 - sorind
SAMPLE_F3_status,None,None,Feature 3 - status
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_usag,"[ 255, 255 ]","[255, 255]",Feature 3 - usag - VALUES DIFFER!
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550.0,Feature 4 - agen - VALUES DIFFER!
SAMPLE_F4_cattss,1,1,Feature 4 - cattss
SAMPLE_F4_datend,None,None,Feature 4 - datend
SAMPLE_F4_datsta,None,None,Feature 4 - datsta
SAMPLE_F4_dsid_dsnm,US4CA60M,US4CA60M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,37,37,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,6,6,Feature 4 - dsid_updn
SAMPLE_F4_ffpt_rind,None,None,Feature 4 - ffpt_rind
SAMPLE_F4_fidn,274902386,274902386.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,4121,4121.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_geometry,LineString(14),LineString(14),Feature 4 - geometry
SAMPLE_F4_grup,2,2.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,02261062AD721019,02261062AD721019,Feature 4 - lnam
SAMPLE_F4_lnam_refs,None,None,Feature 4 - lnam_refs
SAMPLE_F4_mask,[ 2 ],[2],Feature 4 - mask - VALUES DIFFER!
SAMPLE_F4_name_rcid,[ 2106 ],[2106],Feature 4 - name_rcid - VALUES DIFFER!
SAMPLE_F4_name_rcnm,[ 130 ],[130],Feature 4 - name_rcnm - VALUES DIFFER!
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,146,146.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_ornt,[ 2 ],[2],Feature 4 - ornt - VALUES DIFFER!
SAMPLE_F4_prim,2,2.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_rcid,3705,3705.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax
SAMPLE_F4_scamin,nan,None,Feature 4 - scamin
SAMPLE_F4_sordat,200311,200311,Feature 4 - sordat
SAMPLE_F4_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 4 - sorind
SAMPLE_F4_status,None,None,Feature 4 - status
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_usag,[ 255 ],[255],Feature 4 - usag - VALUES DIFFER!
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_cattss,1,1,Feature 5 - cattss
SAMPLE_F5_datend,None,None,Feature 5 - datend
SAMPLE_F5_datsta,None,None,Feature 5 - datsta
SAMPLE_F5_dsid_dsnm,US4CA60M,US4CA60M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,37,37,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,6,6,Feature 5 - dsid_updn
SAMPLE_F5_ffpt_rind,None,None,Feature 5 - ffpt_rind
SAMPLE_F5_fidn,20255841,20255841.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,50,50.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_geometry,LineString(19),LineString(19),Feature 5 - geometry
SAMPLE_F5_grup,2,2.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,0226013514610032,0226013514610032,Feature 5 - lnam
SAMPLE_F5_lnam_refs,None,None,Feature 5 - lnam_refs
SAMPLE_F5_mask,"[ 2, 2, 2, 2 ]","[2, 2, 2, 2]",Feature 5 - mask - VALUES DIFFER!
SAMPLE_F5_name_rcid,"[ 2188, 2187, 2287, 2288 ]","[2188, 2187, 2287, 2288]",Feature 5 - name_rcid - VALUES DIFFER!
SAMPLE_F5_name_rcnm,"[ 130, 130, 130, 130 ]","[130, 130, 130, 130]",Feature 5 - name_rcnm - VALUES DIFFER!
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,146,146.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_ornt,"[ 1, 1, 1, 1 ]","[1, 1, 1, 1]",Feature 5 - ornt - VALUES DIFFER!
SAMPLE_F5_prim,2,2.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_rcid,3706,3706.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax
SAMPLE_F5_scamin,nan,None,Feature 5 - scamin
SAMPLE_F5_sordat,20130328,20130328,Feature 5 - sordat
SAMPLE_F5_sorind,"US,US,reprt,L-25/13","US,US,reprt,L-25/13",Feature 5 - sorind
SAMPLE_F5_status,None,None,Feature 5 - status
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_usag,"[ 255, 255, 255, 255 ]","[255, 255, 255, 255]",Feature 5 - usag - VALUES DIFFER!
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_cattss,1,1,Feature 6 - cattss
SAMPLE_F6_datend,None,None,Feature 6 - datend
SAMPLE_F6_datsta,None,None,Feature 6 - datsta
SAMPLE_F6_dsid_dsnm,US4CA60M,US4CA60M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,37,37,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,6,6,Feature 6 - dsid_updn
SAMPLE_F6_ffpt_rind,None,None,Feature 6 - ffpt_rind
SAMPLE_F6_fidn,274902381,274902381.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,4121,4121.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_geometry,LineString(15),LineString(15),Feature 6 - geometry
SAMPLE_F6_grup,2,2.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,02261062AD6D1019,02261062AD6D1019,Feature 6 - lnam
SAMPLE_F6_lnam_refs,None,None,Feature 6 - lnam_refs
SAMPLE_F6_mask,[ 2 ],[2],Feature 6 - mask - VALUES DIFFER!
SAMPLE_F6_name_rcid,[ 2120 ],[2120],Feature 6 - name_rcid - VALUES DIFFER!
SAMPLE_F6_name_rcnm,[ 130 ],[130],Feature 6 - name_rcnm - VALUES DIFFER!
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,146,146.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_ornt,[ 1 ],[1],Feature 6 - ornt - VALUES DIFFER!
SAMPLE_F6_prim,2,2.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_rcid,3707,3707.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax
SAMPLE_F6_scamin,nan,None,Feature 6 - scamin
SAMPLE_F6_sordat,200311,200311,Feature 6 - sordat
SAMPLE_F6_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 6 - sorind
SAMPLE_F6_status,None,None,Feature 6 - status
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_usag,[ 255 ],[255],Feature 6 - usag - VALUES DIFFER!
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_cattss,1,1,Feature 7 - cattss
SAMPLE_F7_datend,None,None,Feature 7 - datend
SAMPLE_F7_datsta,None,None,Feature 7 - datsta
SAMPLE_F7_dsid_dsnm,US4CA60M,US4CA60M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,37,37,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,6,6,Feature 7 - dsid_updn
SAMPLE_F7_ffpt_rind,None,None,Feature 7 - ffpt_rind
SAMPLE_F7_fidn,20255839,20255839.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,50,50.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_geometry,LineString(14),LineString(14),Feature 7 - geometry
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02260135145F0032,02260135145F0032,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_mask,"[ 2, 2, 2 ]","[2, 2, 2]",Feature 7 - mask - VALUES DIFFER!
SAMPLE_F7_name_rcid,"[ 2210, 2208, 2222 ]","[2210, 2208, 2222]",Feature 7 - name_rcid - VALUES DIFFER!
SAMPLE_F7_name_rcnm,"[ 130, 130, 130 ]","[130, 130, 130]",Feature 7 - name_rcnm - VALUES DIFFER!
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,146,146.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_ornt,"[ 1, 1, 1 ]","[1, 1, 1]",Feature 7 - ornt - VALUES DIFFER!
SAMPLE_F7_prim,2,2.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_rcid,3708,3708.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax
SAMPLE_F7_scamin,nan,None,Feature 7 - scamin
SAMPLE_F7_sordat,20130328,20130328,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,reprt,L-25/13","US,US,reprt,L-25/13",Feature 7 - sorind
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_usag,"[ 255, 255, 255 ]","[255, 255, 255]",Feature 7 - usag - VALUES DIFFER!
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_cattss,1,1,Feature 8 - cattss
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US1GC09M,US1GC09M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,65,65,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,5,5,Feature 8 - dsid_updn
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,21079435,21079435.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,50,50.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_geometry,LineString(7),LineString(7),Feature 8 - geometry
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,02260141A58B0032,02260141A58B0032,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_mask,"[ 2, 2 ]","[2, 2]",Feature 8 - mask - VALUES DIFFER!
SAMPLE_F8_name_rcid,"[ 3975, 4463 ]","[3975, 4463]",Feature 8 - name_rcid - VALUES DIFFER!
SAMPLE_F8_name_rcnm,"[ 130, 130 ]","[130, 130]",Feature 8 - name_rcnm - VALUES DIFFER!
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,146,146.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_ornt,"[ 1, 1 ]","[1, 1]",Feature 8 - ornt - VALUES DIFFER!
SAMPLE_F8_prim,2,2.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_rcid,5325,5325.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,nan,None,Feature 8 - scamin
SAMPLE_F8_sordat,201308,201308,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_usag,"[ 255, 255 ]","[255, 255]",Feature 8 - usag - VALUES DIFFER!
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_cattss,1,1,Feature 9 - cattss
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US1GC09M,US1GC09M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,65,65,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,5,5,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,21079427,21079427.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,50,50.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_geometry,LineString(4),LineString(4),Feature 9 - geometry
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,02260141A5830032,02260141A5830032,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_mask,"[ 2, 2 ]","[2, 2]",Feature 9 - mask - VALUES DIFFER!
SAMPLE_F9_name_rcid,"[ 4605, 4604 ]","[4605, 4604]",Feature 9 - name_rcid - VALUES DIFFER!
