attribute,gpkg,postgis,notes
SAMPLE_F1_souacc,nan,None,Feature 1 - souacc - VALUES DIFFER!
SAMPLE_F1_txtdsc,None,None,Feature 1 - txtdsc
SAMPLE_F1_verdat,nan,None,Feature 1 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_2_SEPARATOR,--- FEATURE 2 ---,--- FEATURE 2 ---,Feature 2 sample
SAMPLE_F2_agen,550,550.0,Feature 2 - agen - VALUES DIFFER!
SAMPLE_F2_drval1,18.2,18.2,Feature 2 - drval1
SAMPLE_F2_drval2,91.4,91.4,Feature 2 - drval2
SAMPLE_F2_dsid_dsnm,US3CA52M,US3CA52M,Feature 2 - dsid_dsnm
SAMPLE_F2_dsid_edtn,31,31,Feature 2 - dsid_edtn
SAMPLE_F2_dsid_updn,0,0,Feature 2 - dsid_updn
SAMPLE_F2_ffpt_rind,None,None,Feature 2 - ffpt_rind
SAMPLE_F2_fidn,22094222,22094222.0,Feature 2 - fidn - VALUES DIFFER!
SAMPLE_F2_fids,50,50.0,Feature 2 - fids - VALUES DIFFER!
SAMPLE_F2_grup,1,1.0,Feature 2 - grup - VALUES DIFFER!
SAMPLE_F2_inform,None,None,Feature 2 - inform
SAMPLE_F2_lnam,02260151218E0032,02260151218E0032,Feature 2 - lnam
SAMPLE_F2_lnam_refs,None,None,Feature 2 - lnam_refs
SAMPLE_F2_ninfom,None,None,Feature 2 - ninfom
SAMPLE_F2_ntxtds,None,None,Feature 2 - ntxtds
SAMPLE_F2_objl,42,42.0,Feature 2 - objl - VALUES DIFFER!
SAMPLE_F2_prim,3,3.0,Feature 2 - prim - VALUES DIFFER!
SAMPLE_F2_quasou,None,None,Feature 2 - quasou
SAMPLE_F2_rcid,520,520.0,Feature 2 - rcid - VALUES DIFFER!
SAMPLE_F2_recdat,None,None,Feature 2 - recdat
SAMPLE_F2_recind,None,None,Feature 2 - recind
SAMPLE_F2_rver,1,1.0,Feature 2 - rver - VALUES DIFFER!
SAMPLE_F2_scamax,nan,None,Feature 2 - scamax - VALUES DIFFER!
SAMPLE_F2_scamin,nan,None,Feature 2 - scamin - VALUES DIFFER!
SAMPLE_F2_sordat,None,None,Feature 2 - sordat
SAMPLE_F2_sorind,None,None,Feature 2 - sorind
SAMPLE_F2_souacc,nan,None,Feature 2 - souacc - VALUES DIFFER!
SAMPLE_F2_txtdsc,None,None,Feature 2 - txtdsc
SAMPLE_F2_verdat,nan,None,Feature 2 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_3_SEPARATOR,--- FEATURE 3 ---,--- FEATURE 3 ---,Feature 3 sample
SAMPLE_F3_agen,550,550.0,Feature 3 - agen - VALUES DIFFER!
SAMPLE_F3_drval1,54.8,54.8,Feature 3 - drval1
SAMPLE_F3_drval2,73.1,73.1,Feature 3 - drval2
SAMPLE_F3_dsid_dsnm,US3CA52M,US3CA52M,Feature 3 - dsid_dsnm
SAMPLE_F3_dsid_edtn,31,31,Feature 3 - dsid_edtn
SAMPLE_F3_dsid_updn,0,0,Feature 3 - dsid_updn
SAMPLE_F3_ffpt_rind,None,None,Feature 3 - ffpt_rind
SAMPLE_F3_fidn,22092477,22092477.0,Feature 3 - fidn - VALUES DIFFER!
SAMPLE_F3_fids,50,50.0,Feature 3 - fids - VALUES DIFFER!
SAMPLE_F3_grup,1,1.0,Feature 3 - grup - VALUES DIFFER!
SAMPLE_F3_inform,None,None,Feature 3 - inform
SAMPLE_F3_lnam,022601511ABD0032,022601511ABD0032,Feature 3 - lnam
SAMPLE_F3_lnam_refs,None,None,Feature 3 - lnam_refs
SAMPLE_F3_ninfom,None,None,Feature 3 - ninfom
SAMPLE_F3_ntxtds,None,None,Feature 3 - ntxtds
SAMPLE_F3_objl,42,42.0,Feature 3 - objl - VALUES DIFFER!
SAMPLE_F3_prim,3,3.0,Feature 3 - prim - VALUES DIFFER!
SAMPLE_F3_quasou,None,None,Feature 3 - quasou
SAMPLE_F3_rcid,521,521.0,Feature 3 - rcid - VALUES DIFFER!
SAMPLE_F3_recdat,None,None,Feature 3 - recdat
SAMPLE_F3_recind,None,None,Feature 3 - recind
SAMPLE_F3_rver,1,1.0,Feature 3 - rver - VALUES DIFFER!
SAMPLE_F3_scamax,nan,None,Feature 3 - scamax - VALUES DIFFER!
SAMPLE_F3_scamin,nan,None,Feature 3 - scamin - VALUES DIFFER!
SAMPLE_F3_sordat,None,None,Feature 3 - sordat
SAMPLE_F3_sorind,None,None,Feature 3 - sorind
SAMPLE_F3_souacc,nan,None,Feature 3 - souacc - VALUES DIFFER!
SAMPLE_F3_txtdsc,None,None,Feature 3 - txtdsc
SAMPLE_F3_verdat,nan,None,Feature 3 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_4_SEPARATOR,--- FEATURE 4 ---,--- FEATURE 4 ---,Feature 4 sample
SAMPLE_F4_agen,550,550.0,Feature 4 - agen - VALUES DIFFER!
SAMPLE_F4_drval1,3108.9,3108.9,Feature 4 - drval1
SAMPLE_F4_drval2,3291.8,3291.8,Feature 4 - drval2
SAMPLE_F4_dsid_dsnm,US3CA52M,US3CA52M,Feature 4 - dsid_dsnm
SAMPLE_F4_dsid_edtn,31,31,Feature 4 - dsid_edtn
SAMPLE_F4_dsid_updn,0,0,Feature 4 - dsid_updn
SAMPLE_F4_ffpt_rind,None,None,Feature 4 - ffpt_rind
SAMPLE_F4_fidn,18691036,18691036.0,Feature 4 - fidn - VALUES DIFFER!
SAMPLE_F4_fids,50,50.0,Feature 4 - fids - VALUES DIFFER!
SAMPLE_F4_grup,1,1.0,Feature 4 - grup - VALUES DIFFER!
SAMPLE_F4_inform,None,None,Feature 4 - inform
SAMPLE_F4_lnam,0226011D33DC0032,0226011D33DC0032,Feature 4 - lnam
SAMPLE_F4_lnam_refs,None,None,Feature 4 - lnam_refs
SAMPLE_F4_ninfom,None,None,Feature 4 - ninfom
SAMPLE_F4_ntxtds,None,None,Feature 4 - ntxtds
SAMPLE_F4_objl,42,42.0,Feature 4 - objl - VALUES DIFFER!
SAMPLE_F4_prim,3,3.0,Feature 4 - prim - VALUES DIFFER!
SAMPLE_F4_quasou,None,None,Feature 4 - quasou
SAMPLE_F4_rcid,522,522.0,Feature 4 - rcid - VALUES DIFFER!
SAMPLE_F4_recdat,None,None,Feature 4 - recdat
SAMPLE_F4_recind,None,None,Feature 4 - recind
SAMPLE_F4_rver,1,1.0,Feature 4 - rver - VALUES DIFFER!
SAMPLE_F4_scamax,nan,None,Feature 4 - scamax - VALUES DIFFER!
SAMPLE_F4_scamin,nan,None,Feature 4 - scamin - VALUES DIFFER!
SAMPLE_F4_sordat,None,None,Feature 4 - sordat
SAMPLE_F4_sorind,None,None,Feature 4 - sorind
SAMPLE_F4_souacc,nan,None,Feature 4 - souacc - VALUES DIFFER!
SAMPLE_F4_txtdsc,None,None,Feature 4 - txtdsc
SAMPLE_F4_verdat,nan,None,Feature 4 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_5_SEPARATOR,--- FEATURE 5 ---,--- FEATURE 5 ---,Feature 5 sample
SAMPLE_F5_agen,550,550.0,Feature 5 - agen - VALUES DIFFER!
SAMPLE_F5_drval1,36.5,36.5,Feature 5 - drval1
SAMPLE_F5_drval2,54.8,54.8,Feature 5 - drval2
SAMPLE_F5_dsid_dsnm,US3CA52M,US3CA52M,Feature 5 - dsid_dsnm
SAMPLE_F5_dsid_edtn,31,31,Feature 5 - dsid_edtn
SAMPLE_F5_dsid_updn,0,0,Feature 5 - dsid_updn
SAMPLE_F5_ffpt_rind,None,None,Feature 5 - ffpt_rind
SAMPLE_F5_fidn,22092480,22092480.0,Feature 5 - fidn - VALUES DIFFER!
SAMPLE_F5_fids,50,50.0,Feature 5 - fids - VALUES DIFFER!
SAMPLE_F5_grup,1,1.0,Feature 5 - grup - VALUES DIFFER!
SAMPLE_F5_inform,None,None,Feature 5 - inform
SAMPLE_F5_lnam,022601511AC00032,022601511AC00032,Feature 5 - lnam
SAMPLE_F5_lnam_refs,None,None,Feature 5 - lnam_refs
SAMPLE_F5_ninfom,None,None,Feature 5 - ninfom
SAMPLE_F5_ntxtds,None,None,Feature 5 - ntxtds
SAMPLE_F5_objl,42,42.0,Feature 5 - objl - VALUES DIFFER!
SAMPLE_F5_prim,3,3.0,Feature 5 - prim - VALUES DIFFER!
SAMPLE_F5_quasou,None,None,Feature 5 - quasou
SAMPLE_F5_rcid,523,523.0,Feature 5 - rcid - VALUES DIFFER!
SAMPLE_F5_recdat,None,None,Feature 5 - recdat
SAMPLE_F5_recind,None,None,Feature 5 - recind
SAMPLE_F5_rver,1,1.0,Feature 5 - rver - VALUES DIFFER!
SAMPLE_F5_scamax,nan,None,Feature 5 - scamax - VALUES DIFFER!
SAMPLE_F5_scamin,nan,None,Feature 5 - scamin - VALUES DIFFER!
SAMPLE_F5_sordat,None,None,Feature 5 - sordat
SAMPLE_F5_sorind,None,None,Feature 5 - sorind
SAMPLE_F5_souacc,nan,None,Feature 5 - souacc - VALUES DIFFER!
SAMPLE_F5_txtdsc,None,None,Feature 5 - txtdsc
SAMPLE_F5_verdat,nan,None,Feature 5 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_6_SEPARATOR,--- FEATURE 6 ---,--- FEATURE 6 ---,Feature 6 sample
SAMPLE_F6_agen,550,550.0,Feature 6 - agen - VALUES DIFFER!
SAMPLE_F6_drval1,3291.8,3291.8,Feature 6 - drval1
SAMPLE_F6_drval2,3474.7,3474.7,Feature 6 - drval2
SAMPLE_F6_dsid_dsnm,US3CA52M,US3CA52M,Feature 6 - dsid_dsnm
SAMPLE_F6_dsid_edtn,31,31,Feature 6 - dsid_edtn
SAMPLE_F6_dsid_updn,0,0,Feature 6 - dsid_updn
SAMPLE_F6_ffpt_rind,None,None,Feature 6 - ffpt_rind
SAMPLE_F6_fidn,133656723,133656723.0,Feature 6 - fidn - VALUES DIFFER!
SAMPLE_F6_fids,1764,1764.0,Feature 6 - fids - VALUES DIFFER!
SAMPLE_F6_grup,1,1.0,Feature 6 - grup - VALUES DIFFER!
SAMPLE_F6_inform,None,None,Feature 6 - inform
SAMPLE_F6_lnam,022607F7709306E4,022607F7709306E4,Feature 6 - lnam
SAMPLE_F6_lnam_refs,None,None,Feature 6 - lnam_refs
SAMPLE_F6_ninfom,None,None,Feature 6 - ninfom
SAMPLE_F6_ntxtds,None,None,Feature 6 - ntxtds
SAMPLE_F6_objl,42,42.0,Feature 6 - objl - VALUES DIFFER!
SAMPLE_F6_prim,3,3.0,Feature 6 - prim - VALUES DIFFER!
SAMPLE_F6_quasou,None,None,Feature 6 - quasou
SAMPLE_F6_rcid,524,524.0,Feature 6 - rcid - VALUES DIFFER!
SAMPLE_F6_recdat,None,None,Feature 6 - recdat
SAMPLE_F6_recind,None,None,Feature 6 - recind
SAMPLE_F6_rver,1,1.0,Feature 6 - rver - VALUES DIFFER!
SAMPLE_F6_scamax,nan,None,Feature 6 - scamax - VALUES DIFFER!
SAMPLE_F6_scamin,nan,None,Feature 6 - scamin - VALUES DIFFER!
SAMPLE_F6_sordat,None,None,Feature 6 - sordat
SAMPLE_F6_sorind,None,None,Feature 6 - sorind
SAMPLE_F6_souacc,nan,None,Feature 6 - souacc - VALUES DIFFER!
SAMPLE_F6_txtdsc,None,None,Feature 6 - txtdsc
SAMPLE_F6_verdat,nan,None,Feature 6 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_7_SEPARATOR,--- FEATURE 7 ---,--- FEATURE 7 ---,Feature 7 sample
SAMPLE_F7_agen,550,550.0,Feature 7 - agen - VALUES DIFFER!
SAMPLE_F7_drval1,1645.9,1645.9,Feature 7 - drval1
SAMPLE_F7_drval2,1828.8,1828.8,Feature 7 - drval2
SAMPLE_F7_dsid_dsnm,US3CA52M,US3CA52M,Feature 7 - dsid_dsnm
SAMPLE_F7_dsid_edtn,31,31,Feature 7 - dsid_edtn
SAMPLE_F7_dsid_updn,0,0,Feature 7 - dsid_updn
SAMPLE_F7_ffpt_rind,None,None,Feature 7 - ffpt_rind
SAMPLE_F7_fidn,133656654,133656654.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,1764,1764.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_grup,1,1.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,022607F7704E06E4,022607F7704E06E4,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,42,42.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_prim,3,3.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_quasou,None,None,Feature 7 - quasou
SAMPLE_F7_rcid,525,525.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax - VALUES DIFFER!
SAMPLE_F7_scamin,nan,None,Feature 7 - scamin - VALUES DIFFER!
SAMPLE_F7_sordat,None,None,Feature 7 - sordat
SAMPLE_F7_sorind,None,None,Feature 7 - sorind
SAMPLE_F7_souacc,nan,None,Feature 7 - souacc - VALUES DIFFER!
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_drval1,2377.4,2377.4,Feature 8 - drval1
SAMPLE_F8_drval2,2560.3,2560.3,Feature 8 - drval2
SAMPLE_F8_dsid_dsnm,US3CA52M,US3CA52M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,31,31,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,133656613,133656613.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,1764,1764.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_grup,1,1.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022607F7702506E4,022607F7702506E4,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,42,42.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_prim,3,3.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_quasou,None,None,Feature 8 - quasou
SAMPLE_F8_rcid,526,526.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax - VALUES DIFFER!
SAMPLE_F8_scamin,nan,None,Feature 8 - scamin - VALUES DIFFER!
SAMPLE_F8_sordat,None,None,Feature 8 - sordat
SAMPLE_F8_sorind,None,None,Feature 8 - sorind
SAMPLE_F8_souacc,nan,None,Feature 8 - souacc - VALUES DIFFER!
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_drval1,5.4,5.4,Feature 9 - drval1
SAMPLE_F9_drval2,18.2,18.2,Feature 9 - drval2
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,22086312,22086312.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,50,50.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_grup,1,1.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,0226015102A80032,0226015102A80032,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,42,42.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_prim,3,3.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_quasou,None,None,Feature 9 - quasou
SAMPLE_F9_rcid,527,527.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax - VALUES DIFFER!
SAMPLE_F9_scamin,nan,None,Feature 9 - scamin - VALUES DIFFER!
SAMPLE_F9_sordat,None,None,Feature 9 - sordat
SAMPLE_F9_sorind,None,None,Feature 9 - sorind
SAMPLE_F9_souacc,nan,None,Feature 9 - souacc - VALUES DIFFER!
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_drval1,2011.6,2011.6,Feature 10 - drval1
SAMPLE_F10_drval2,2194.5,2194.5,Feature 10 - drval2
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,133656747,133656747.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,1764,1764.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_grup,1,1.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,022607F770AB06E4,022607F770AB06E4,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,42,42.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_prim,3,3.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_quasou,None,None,Feature 10 - quasou
SAMPLE_F10_rcid,528,528.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax - VALUES DIFFER!
SAMPLE_F10_scamin,nan,None,Feature 10 - scamin - VALUES DIFFER!
SAMPLE_F10_sordat,None,None,Feature 10 - sordat
SAMPLE_F10_sorind,None,None,Feature 10 - sorind
SAMPLE_F10_souacc,nan,None,Feature 10 - souacc - VALUES DIFFER!
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat - VALUES DIFFER!
